"agentName","patientgetAliveTime"
"54",2015
"125",43128
"154",33366
"152",34986
"36",9797
"124",44886
"26",8000
"28",17574
"48",2014
"99",28534
"53",13957
"68",22860
"179",6666
"103",31719
"66",2041
"178",10206
"58",14777
"71",17194
"85",24935
"86",2933
"144",38226
"159",28806
"38",10503
"65",18049
"116",34057
"34",2263
"44",2015
"94",29336
"114",41618
"174",16266
"93",3735
"131",37493
"108",39243
"89",22521
"164",24726
"167",22626
"133",41061
"168",21246
"30",9511
"57",2313
"106",32743
"181",3186
"98",40685
"43",12890
"32",10880
"55",12100
"60",18738
"95",26510
"138",40566
"61",2253
"84",23946
"87",25591
"79",21685
"170",19806
"33",9271
"35",9656
"173",16746
"90",26913
"148",37506
"163",25146
"182",1866
"21",8032
"158",29646
"112",35942
"123",41407
"49",13808
"22",10386
"145",37926
"76",20470
"146",37746
"92",28192
"155",32286
"46",13803
"50",12055
"121",42595
"56",12436
"62",15520
"77",2195
"180",4566
"115",34528
"101",30083
"59",15963
"117",43915
"64",17587
"27",9032
"136",41046
"143",38646
"165",23946
"102",32947
"135",41177
"39",11006
"104",30058
"96",27585
"128",42354
"67",21899
"24",7887
"151",35886
"41",18814
"176",13266
"74",19342
"37",2326
"118",39692
"177",11706
"51",2009
"134",41646
"147",37686
"120",37846
"105",36942
"31",8981
"139",39906
"175",15786
"137",40566
"119",37340
"25",8207
"23",15953
"47",13478
"42",2075
"73",2016
"161",26886
"129",43026
"72",18536
"162",26166
"75",19426
"97",30228
"40",11348
"110",42728
"69",2043
"157",30366
"166",23346
"171",19026
"156",31086
"82",2493
"45",13347
"122",42524
"63",17196
"127",43544
"107",34538
"52",18428
"111",32332
"113",35738
"29",8516
"142",38886
"160",27846
"78",21037
"88",26199
"81",24089
"150",36726
"70",17218
"20",8189
"83",20493
"140",39426
"132",42186
"153",34326
"126",41979
"141",39006
"172",17706
"149",37326
"109",34972
"169",20466
"80",22183
"100",31602
"91",27331
"130",38605
