"agentName","patientgetAliveTime"
"75",6600
"118",8400
"122",13680
"98",9720
"132",21240
"87",6600
"133",21000
"152",13200
"57",10440
"189",28800
"223",0
"222",0
"106",11760
"231",0
"175",10800
"128",16740
"160",22020
"76",6540
"172",28260
"50",6660
"139",8880
"183",29040
"176",29580
"112",12000
"179",28440
"158",12360
"148",24900
"150",20580
"65",7500
"154",21600
"81",6540
"202",0
"244",0
"77",5880
"125",14820
"218",15900
"238",0
"242",0
"135",26400
"197",0
"228",0
"72",9480
"155",22740
"58",5940
"62",6900
"224",0
"221",0
"170",23700
"227",0
"127",15480
"208",0
"258",0
"187",27360
"54",7140
"177",12120
"164",7380
"56",9540
"129",7980
"108",17700
"136",22080
"159",10860
"215",16500
"251",0
"206",15540
"123",12960
"131",10020
"239",0
"157",25680
"47",6780
"63",6960
"153",22500
"138",22200
"169",27540
"116",8640
"121",14580
"165",21780
"180",12300
"184",13920
"74",9540
"174",24780
"237",0
"225",0
"256",0
"245",0
"156",23940
"240",0
"94",5760
"120",10260
"102",10320
"55",5700
"230",0
"109",12480
"229",0
"68",10260
"196",0
"167",10920
"204",17460
"134",10080
"140",7320
"168",30480
"182",13620
"78",6780
"85",5880
"211",14460
"188",16080
"243",0
"235",0
"105",10800
"265",0
"192",14700
"173",22920
"83",8760
"91",10380
"89",6060
"213",0
"250",0
"219",18720
"214",17520
"119",9300
"92",8880
"93",5940
"210",0
"191",15000
"60",8040
"82",6780
"48",6720
"261",0
"266",0
"70",6060
"185",25860
"253",0
"99",7380
"137",19500
"190",29460
"255",0
"147",12360
"73",9660
"52",8760
"181",10920
"233",0
"247",0
"144",23460
"117",9300
"203",14280
"162",11400
"205",0
"207",15240
"69",5760
"241",0
"216",16260
"59",6240
"151",25620
"254",0
"100",9840
"260",0
"264",0
"49",6180
"61",6540
"101",7320
"178",11520
"71",7200
"248",0
"115",11940
"201",0
"234",0
"149",8220
"64",6720
"143",12060
"199",16920
"166",20880
"95",6780
"209",0
"113",8820
"163",7320
"252",0
"249",0
"262",0
"146",8400
"107",11160
"110",8700
"217",0
"96",6240
"200",0
"141",31380
"88",10320
"90",14880
"104",7140
"257",0
"259",0
"171",11640
"198",13860
"194",0
"236",0
"114",9300
"232",0
"66",6960
"111",11400
"84",6600
"53",5940
"186",0
"51",9420
"97",5940
"130",19920
"79",5940
"246",0
"103",10080
"145",24780
"195",0
"124",12540
"142",12480
"126",17580
"161",10380
"263",0
"67",6720
"212",0
"220",17640
"226",0
"86",6660
"193",27000
"80",5820
"381",24240
"399",25380
"385",15960
"269",20100
"305",14340
"348",18840
"319",9120
"313",13800
"223",21000
"280",16920
"300",22140
"278",26820
"346",17400
"222",20400
"290",16380
"231",18120
"412",0
"440",0
"289",17580
"407",25380
"345",12600
"443",0
"463",0
"464",0
"451",0
"318",13800
"357",20160
"285",15420
"314",6600
"320",14880
"424",16500
"330",18540
"445",0
"276",20280
"281",20400
"359",10020
"439",0
"471",0
"371",11820
"309",6900
"400",25740
"437",18120
"462",0
"426",17220
"202",37680
"273",23280
"405",20040
"456",0
"244",28080
"303",14040
"238",27660
"242",24120
"367",16380
"436",0
"197",27960
"395",17220
"435",0
"427",16740
"228",29760
"398",12660
"418",0
"453",0
"224",36900
"438",17160
"461",0
"221",28200
"403",26340
"227",18300
"414",0
"366",23160
"352",12540
"208",27480
"339",15840
"402",25380
"258",21780
"306",12000
"321",16440
"449",0
"468",0
"251",20640
"457",0
"239",25020
"322",6540
"411",16740
"460",0
"310",11460
"470",0
"336",9660
"448",0
"237",18000
"225",20340
"256",20340
"421",0
"444",0
"301",7800
"397",0
"296",16440
"245",28140
"419",0
"455",0
"240",27900
"267",21900
"384",24660
"292",14880
"332",9120
"373",26760
"425",17040
"230",25740
"275",19740
"311",8280
"308",12060
"291",16080
"272",28080
"229",18420
"312",10980
"368",21300
"196",28800
"288",17820
"365",23160
"315",10320
"441",0
"243",24840
"325",12720
"235",25980
"430",0
"265",21180
"355",8400
"388",17340
"295",20460
"342",21300
"409",25800
"327",17760
"392",28560
"270",19740
"279",20400
"393",28920
"213",28740
"250",25020
"210",32640
"386",24120
"277",20700
"286",20820
"349",24840
"380",13560
"261",24000
"266",22920
"387",15360
"253",25920
"255",33000
"473",0
"356",16620
"331",9060
"324",14160
"233",24600
"247",20820
"458",0
"205",27960
"396",12300
"293",15540
"298",20820
"294",15000
"406",15780
"241",22140
"476",0
"354",19260
"343",18300
"454",0
"370",20040
"391",24900
"254",27120
"323",13140
"350",23580
"338",19380
"260",24180
