"agentName","patientgetAliveTime"
"231",0
"57",7920
"84",9780
"190",7740
"206",0
"126",14700
"61",8820
"63",6900
"229",0
"168",9360
"178",9540
"116",7320
"208",8640
"108",16740
"137",15000
"50",9300
"87",6720
"224",0
"149",7680
"164",11580
"141",18000
"94",8580
"198",6840
"221",0
"54",7080
"115",11820
"210",0
"144",20100
"100",7800
"129",10080
"138",6840
"121",9420
"187",8640
"207",0
"106",10920
"90",11340
"118",10680
"79",6780
"80",16260
"64",7140
"179",8280
"193",8940
"159",7860
"163",9060
"114",8700
"53",6660
"56",6180
"73",6840
"125",7200
"175",8160
"142",15420
"158",10020
"140",6660
"82",0
"165",13920
"227",0
"146",15480
"147",18420
"135",12360
"218",0
"122",6780
"156",8280
"170",22320
"124",16140
"60",6060
"167",14640
"189",10200
"166",9540
"110",9780
"186",8280
"226",0
"103",6720
"104",7560
"111",14580
"71",6660
"74",8880
"89",6540
"185",18120
"182",6840
"81",9900
"160",9360
"134",8340
"194",6900
"205",9840
"184",8940
"214",0
"222",0
"58",8760
"174",6540
"131",19860
"128",11940
"150",14820
"112",7260
"197",0
"65",9780
"76",6840
"139",7260
"67",7080
"212",0
"68",6720
"136",12660
"91",6420
"204",0
"219",0
"59",7680
"98",6600
"75",6120
"97",8760
"199",0
"130",10500
"162",6840
"92",7320
"215",6720
"143",15060
"153",7560
"225",0
"211",7440
"195",6780
"151",7500
"99",14520
"220",0
"52",7980
"123",10500
"148",9360
"176",14820
"217",0
"161",15120
"169",10320
"196",7260
"192",0
"70",5940
"72",10500
"85",6660
"107",7860
"228",0
"155",7200
"62",9300
"83",6180
"113",10200
"101",7200
"51",9720
"203",12480
"78",8460
"117",11820
"230",0
"157",7740
"66",10440
"69",8160
"200",0
"152",9300
"172",14520
"201",0
"102",7020
"96",6900
"183",12480
"86",5700
"133",14940
"173",16680
"77",6660
"105",10500
"213",0
"109",9000
"55",6120
"88",9900
"171",22080
"119",10080
"188",11940
"177",7020
"216",7920
"127",28140
"95",8640
"93",7380
"154",7860
"202",7320
"145",20400
"180",16080
"191",12120
"132",9360
"209",9300
"120",8520
"223",0
"181",0
"376",0
"313",8880
"310",0
"262",6660
"329",32880
"251",22560
"368",0
"377",0
"303",6600
"295",24120
"267",11160
"229",14220
"318",7920
"401",8700
"372",0
"247",7980
"224",19800
"379",0
"293",15000
"352",7020
"252",16680
"311",0
"210",21840
"282",24480
"342",0
"338",0
"337",0
"402",8280
"335",9900
"294",16200
"227",16560
"389",0
"407",0
"255",22380
"339",15420
"382",7560
"324",24480
"360",0
"226",6900
"403",0
"237",17760
"334",32160
"244",17520
"241",11400
"320",31080
"258",16440
"361",0
"246",17400
"306",14700
"419",0
