"agentName","patientgetAliveTime"
"173",2537
"167",1400
"95",24077
"103",264
"152",1665
"86",2759
"110",2507
"47",564
"109",1100
"178",1517
"147",2368
"100",292
"48",392
"139",1861
"143",2222
"181",737
"114",1362
"58",471
"138",3149
"120",936
"83",366
"183",197
"64",3316
"67",3293
"130",2130
"171",2639
"92",25217
"150",1816
"102",21977
"151",1927
"156",3408
"75",519
"172",431
"68",44477
"162",3012
"52",604
"177",1577
"182",437
"78",2990
"104",2644
"89",2644
"80",2673
"176",1477
"59",284
"157",1246
"160",1458
"50",578
"115",3224
"174",2237
"126",3147
"62",1813
"101",499
"55",583
"142",2382
"73",531
"125",3212
"141",3852
"128",3499
"96",552
"169",1373
"105",504
"90",491
"93",397
"166",1313
"122",2486
"163",1797
"158",1194
"149",1972
"154",1513
"124",16817
"65",505
"63",404
"71",394
"72",273
"161",1130
"184",77
"49",666
"88",382
"118",1363
"179",1337
"98",294
"146",4160
"76",3356
"131",1965
"54",540
"77",37397
"134",1341
"94",2772
"164",3399
"165",1297
"56",2011
"159",3102
"148",2179
"133",1517
"84",523
"140",3944
"153",1676
"129",1067
"53",3339
"111",2669
"61",479
"121",836
"112",2477
"82",386
"85",288
"51",461
"79",405
"69",351
"117",1760
"87",2409
"99",354
"91",347
"132",3562
"127",1148
"108",2426
"60",515
"144",1693
"113",1410
"119",1111
"116",3372
"57",524
"107",509
"66",2493
"168",3179
"170",3226
"81",3213
"70",447
"74",397
"97",2573
"137",1211
"175",1630
"155",1294
"136",3389
"123",623
"135",1200
"145",3750
"106",2640
"180",1157
