"agentName","patientgetAliveTime"
"67",5940
"182",10860
"136",17460
"156",11340
"163",8400
"162",13680
"60",6240
"222",7440
"77",6660
"93",7380
"231",0
"248",0
"83",6600
"190",12120
"102",9300
"164",24300
"220",0
"173",25140
"98",6060
"239",0
"110",8580
"151",27960
"187",26640
"130",13440
"219",0
"128",17880
"201",0
"144",21660
"155",18900
"142",20040
"134",16980
"262",0
"104",12360
"146",19860
"200",0
"204",0
"183",0
"229",0
"47",6240
"80",7020
"50",6660
"81",9720
"205",10200
"123",8100
"197",0
"154",19560
"194",0
"265",0
"214",0
"243",0
"159",8640
"64",6780
"70",7080
"207",0
"216",0
"86",6960
"256",0
"55",5940
"121",9420
"185",26220
"212",0
"255",0
"226",0
"79",5880
"57",7200
"158",24000
"61",7020
"108",8820
"165",21420
"51",7440
"171",20640
"189",0
"232",0
"247",0
"202",0
"180",25260
"195",11100
"112",9060
"116",11580
"111",9420
"124",12300
"236",6900
"168",7920
"133",12120
"167",21360
"242",0
"143",22080
"109",13800
"132",17400
"211",8100
"170",12120
"120",14820
"73",5880
"88",6900
"150",8400
"96",9660
"244",0
"227",7680
"263",0
"58",11220
"59",6060
"241",0
"52",6660
"114",9240
"129",14160
"63",6180
"169",30540
"237",11220
"160",24060
"203",0
"137",16320
"126",11640
"233",7800
"65",6960
"49",9000
"113",12960
"118",11280
"228",0
"193",26100
"210",8040
"90",7020
"119",8760
"106",6960
"103",9960
"78",6540
"117",13740
"186",26460
"179",26940
"53",6660
"127",13140
"147",26340
"215",9840
"251",0
"253",0
"56",8940
"92",6600
"100",6720
"196",0
"95",6720
"172",26040
"138",18840
"191",25860
"69",6480
"249",0
"87",6960
"240",0
"105",7200
"148",20160
"145",8160
"48",6000
"85",6000
"192",0
"149",22440
"209",0
"261",0
"135",10800
"76",9360
"101",8460
"181",24060
"224",0
"198",0
"54",6780
"177",22260
"66",6000
"107",9960
"206",0
"97",6180
"71",5880
"141",16560
"157",12720
"166",7860
"245",0
"252",0
"250",0
"257",0
"223",13380
"235",11760
"89",5700
"199",0
"84",7140
"140",14100
"213",0
"254",0
"208",8400
"217",0
"68",8040
"74",6060
"266",0
"94",6360
"188",11160
"246",0
"99",6840
"258",0
"264",0
"91",6960
"218",12720
"175",10740
"259",0
"72",5820
"131",9420
"115",12480
"161",29280
"260",0
"230",0
"234",9540
"152",13200
"75",6060
"122",8760
"62",8880
"139",6900
"184",10620
"178",12060
"221",0
"153",19440
"238",0
"176",10020
"225",0
"125",12000
"82",5940
"174",22620
