"agentName","patientgetAliveTime"
"178",15600
"149",11280
"198",16500
"225",0
"229",0
"233",0
"140",13380
"55",6900
"237",0
"148",8700
"58",9480
"69",7260
"142",10440
"179",15480
"158",12600
"63",7140
"75",6000
"190",17580
"160",10320
"54",9300
"161",11100
"103",8040
"53",6540
"50",9960
"124",13200
"156",12900
"212",0
"215",0
"113",12120
"74",5940
"52",5880
"95",7080
"115",10260
"84",7200
"153",10200
"163",11100
"97",7680
"171",13380
"144",13140
"197",17880
"62",6480
"223",0
"226",0
"82",5760
"187",19380
"232",0
"48",12240
"102",6180
"192",15720
"208",16260
"73",5760
"176",17340
"172",11520
"65",6900
"56",6180
"122",9300
"118",7740
"76",5820
"112",9960
"202",0
"131",8040
"147",9600
"228",0
"146",10500
"214",0
"162",13980
"49",6720
"100",16440
"127",12000
"165",11340
"181",12840
"157",12120
"88",10020
"89",6420
"193",16260
"136",10440
"137",8760
"90",6000
"114",8220
"64",6720
"105",9900
"230",0
"164",15480
"174",15540
"77",5940
"220",0
"222",0
"86",6780
"155",9660
"135",7440
"132",9300
"99",10620
"151",10200
"167",12600
"227",0
"78",6360
"139",13080
"217",0
"87",5940
"110",7080
"130",7620
"159",10860
"150",12240
"91",5940
"123",10680
"72",6120
"210",0
"108",8220
"204",0
"104",9660
"221",0
"92",5820
"182",12540
"141",9900
"207",0
"234",0
"170",13860
"111",10560
"134",10020
"59",6420
"117",13680
"119",11340
"189",16680
"236",0
"186",15360
"83",5700
"121",10200
"101",7200
"169",13500
"194",18660
"177",16740
"60",7200
"94",6180
"196",16800
"68",6540
"166",11880
"128",10320
"152",7800
"145",13560
"70",6120
"61",7260
"107",9720
"218",0
"47",6000
"106",10860
"116",12480
"206",15000
"154",12300
"183",16620
"184",18420
"235",0
"205",0
"209",15840
"96",10140
"231",0
"57",10080
"224",0
"185",14280
"199",17520
"211",0
"173",11400
"85",7260
"120",8700
"238",0
"51",10320
"129",14220
"80",5940
"175",13740
"188",14640
"125",11340
"71",6660
"66",6840
"98",11280
"168",12600
"203",16740
"213",0
"93",7080
"201",0
"79",6720
"216",0
"67",5880
"138",12000
"195",16620
"180",16320
"200",17160
"126",11040
"219",0
"109",15060
"133",11340
"143",13260
"191",13800
"81",5940
