"agentName","patientgetAliveTime"
"87",16920
"55",0
"49",0
"31",0
"70",13140
"27",0
"25",0
"109",0
"41",11760
"71",0
"127",18960
"132",0
"142",0
"145",0
"157",0
"29",0
"139",0
"154",0
"120",0
"171",0
"105",0
"151",0
"125",0
"160",0
"89",0
"107",0
"75",0
"53",0
"165",0
"38",13560
"84",0
"103",0
"113",0
"119",0
"122",17760
"52",0
"76",11880
"133",0
"37",0
"63",0
"162",0
"144",0
"104",0
"83",16920
"73",13500
"152",0
"164",0
"106",12960
"163",0
"88",0
"131",0
"130",0
"161",0
"44",0
"78",17100
"85",0
"32",0
"91",0
"66",0
"40",0
"147",0
"150",0
"39",0
"149",0
"45",15360
"108",0
"115",0
"94",0
"96",0
"112",26220
"116",0
"47",0
"67",12480
"80",0
"92",16860
"26",0
"126",0
"156",0
"74",0
"50",0
"93",0
"153",0
"59",0
"159",0
"20",0
"121",0
"129",19140
"51",20640
"111",0
"134",0
"42",0
"82",0
"72",0
"36",0
"146",0
"46",0
"61",15240
"34",12060
"95",0
"60",0
"22",0
"64",0
"58",0
"81",0
"54",20160
"90",0
"97",0
"137",0
"43",12360
"102",0
"57",13560
"101",0
"128",0
"168",0
"23",0
"30",13140
"35",0
"114",0
"167",0
"100",0
"118",0
"33",0
"158",0
"65",14880
"140",0
"117",0
"138",0
"86",0
"136",0
"155",0
"48",14700
"56",0
"169",0
"123",0
"28",0
"69",0
"62",0
"77",0
"170",0
"135",0
"99",0
"68",0
"110",20580
"98",16020
"79",0
"166",0
"124",17760
"21",0
"141",0
"148",0
"143",0
"24",0
