"agentName","patientgetAliveTime"
"1068",0
"1067",0
100
"164",2040
"149",1860
"77",1980
"136",2100
"100",2280
"55",2040
"120",2040
"137",2100
"75",1860
"88",2100
"117",1980
"73",1980
"74",2160
"190",1980
"196",1920
"169",1980
"218",2040
"96",2340
"60",1980
"91",2100
"237",1980
"92",2040
"125",1980
"115",2160
"139",2160
"235",1980
"242",1980
"57",2220
"220",2040
"175",2040
"183",1920
"54",2280
"216",2160
"201",2040
"52",2100
"127",2100
"106",1860
"65",2220
"194",2100
"179",2160
"162",2100
"67",2100
"112",2040
"177",2160
"208",1860
"62",2100
"90",1860
"232",2040
"140",2040
"165",2040
"99",1920
"199",2160
"72",2100
"47",2040
"94",2220
"174",2340
"111",2100
"89",2100
"104",2100
"181",2040
"182",2160
"228",1980
"58",2100
"231",2100
"61",1980
"151",1920
"80",2040
"83",2160
"105",2100
"234",1860
"187",2040
"53",2100
"172",2100
"166",2280
"198",1980
"226",2340
"239",2160
"250",2160
"146",2100
"230",2700
"163",2040
"206",2040
"141",2280
"249",2100
"155",2100
"204",2040
"213",1980
"223",2100
"50",2160
"134",2160
"103",1920
"138",2160
"171",2040
"188",2160
"233",2100
"217",1980
"203",2220
"180",2160
"108",2100
"129",2520
"131",2280
"205",1920
"76",1980
"102",2400
"101",1920
"122",2100
"64",2100
"176",2040
"251",1980
"126",1860
"240",2040
"211",1980
"79",1920
"71",2100
"241",1920
"207",1860
"130",1920
"192",1980
"109",2040
"209",1860
"156",2100
"145",1860
"82",1920
"87",2160
"59",1980
"78",1920
"248",1860
"152",2400
"148",2160
"66",1980
"186",2100
"238",1920
"63",1860
"157",1980
"56",1980
"144",2520
"86",1920
"167",1920
"202",1920
"253",0
"178",1980
"247",1980
"85",2160
"212",2220
"219",2100
"229",2040
"142",2220
"49",2220
"185",2580
"195",2220
"150",1920
"98",1920
"153",1980
"200",1980
"214",2220
"170",2160
"193",1980
"97",2340
"184",2100
"173",2220
"51",1980
"81",2040
"243",2220
"132",2220
"224",2040
"68",2280
"210",1980
"222",1980
"221",2100
"160",2040
"110",2100
"123",1980
"128",2040
"93",2100
"118",2040
"116",1860
"95",1860
"135",2640
"252",0
"225",2160
"70",1980
"191",2160
"158",2100
"119",2040
"84",2040
"113",2040
"197",2340
"124",2100
"161",2100
"48",2160
"189",2100
"133",1980
"107",2040
"227",2100
"159",2160
"168",2520
"246",1920
"244",1920
"143",2280
"245",2100
"69",1920
"121",1980
"154",1920
"147",1920
"236",1920
"382",1920
"254",2100
"259",1920
"302",2100
"345",2220
"381",1920
"297",1980
"388",1920
"396",2220
"371",2220
"441",2160
"377",2160
"399",1920
"387",2160
"270",2160
"307",1980
"305",2220
"255",1920
"375",1980
"281",2160
"318",1980
"365",1920
"271",2040
"363",2160
"433",1980
"407",2040
"411",2100
"413",1860
"389",2160
"344",1980
"368",2040
"304",2040
"444",1920
"280",1920
"360",2040
"384",1920
"438",2160
"293",1980
"367",2040
"420",1980
"306",1980
"308",2400
"394",2100
"288",2100
"449",1920
"374",2040
"427",1860
"320",1860
"315",2280
"361",1980
"402",1920
"450",2160
"362",1980
"383",1920
"422",2340
"301",2580
"379",2100
"319",2460
"328",2160
"321",1980
"299",2040
"400",2220
"276",2100
"398",2280
"256",2040
"366",2040
"269",1860
"311",2040
"443",2040
"448",2100
"343",1860
"425",2160
"333",1980
"392",2280
"339",2100
"284",4560
"353",1980
"314",2040
"397",2160
"428",1980
"346",2220
"327",2100
"354",2040
"446",1920
"317",1980
"303",2100
"273",1980
"294",1920
"265",1980
"348",2040
"352",2100
"261",1920
"341",1980
"435",2100
"260",1980
"408",2100
"385",2040
"412",1980
"289",1980
"323",1920
"372",2040
"364",1860
"358",2040
"418",2160
"330",2040
"437",1920
"440",2160
"390",2040
"445",1920
"329",2040
"338",2040
"350",1980
"257",1920
"369",1980
"359",2220
"391",1980
"290",2100
"309",2160
"373",2040
"349",1860
"283",2040
"258",2040
"415",2040
"436",2280
"376",1920
"421",5160
"335",1980
"357",1980
"380",2100
"393",2100
"291",2040
"419",1980
"403",2160
"278",1980
"434",1920
"253",1860
"355",1920
"401",2160
"286",2040
"296",1920
"268",1980
"451",0
"416",2040
"342",2160
"429",2160
"432",1860
"285",1980
"264",2040
"266",1920
"378",2040
"406",2040
"409",1860
"277",1920
"439",1980
"404",1980
"275",5340
"267",2160
"336",1860
"430",1860
"298",2100
"337",2100
"395",2160
"340",1860
"410",2160
"263",2040
"331",1980
"326",2040
"431",2100
"262",2040
"414",1980
"405",2040
"313",2160
"442",1980
"334",2100
"287",1980
"347",2280
"272",2160
"292",2040
"316",1920
"452",0
"426",2220
"252",1920
"370",1980
"324",2100
"351",1980
"332",2160
"447",2100
"423",2160
"424",1980
"310",2160
"417",2160
"356",2520
"295",2040
"386",1920
"274",2040
"300",1920
"322",2280
"282",1980
"325",1980
"312",2160
"279",2040
