"agentName","patientgetAliveTime"
"140",0
"82",34920
"98",0
"68",6660
"128",0
"42",17580
"154",0
"87",36840
"57",4740
"136",0
"157",0
"24",12960
"28",12360
"79",34500
"55",4080
"165",0
"144",0
"26",19320
"66",26640
"102",0
"106",0
"34",12600
"162",0
"137",0
"139",0
"131",0
"126",0
"38",4320
"116",0
"47",19920
"58",23880
"100",0
"80",36720
"93",0
"123",0
"138",0
"29",14220
"37",13620
"121",0
"169",0
"21",10980
"23",11760
"135",0
"70",25260
"130",0
"41",17160
"109",0
"89",36120
"56",23100
"149",0
"132",0
"105",0
"125",0
"141",0
"71",7260
"110",0
"52",22560
"108",0
"74",34260
"143",0
"51",21000
"59",24360
"78",0
"114",0
"127",0
"167",0
"119",0
"48",19740
"69",28980
"118",0
"40",3900
"133",0
"156",0
"101",0
"84",0
"113",0
"46",4020
"148",0
"92",0
"168",0
"115",0
"95",0
"77",26580
"96",0
"150",0
"147",0
"161",0
"32",14280
"73",0
"67",26880
"44",18660
"91",0
"159",0
"20",11940
"122",0
"153",0
"50",3720
"142",0
"163",0
"97",0
"62",5520
"35",15720
"104",0
"30",3120
"27",20340
"166",0
"53",4320
"145",0
"45",18360
"63",24180
"120",0
"75",30060
"94",0
"151",0
"90",0
"39",13980
"86",0
"49",21360
"155",0
"43",4680
"54",22020
"160",0
"158",0
"111",0
"31",20580
"76",31200
"88",0
"60",4680
"117",0
"112",0
"129",0
"164",0
"107",0
"61",25380
"152",0
"124",0
"33",3600
"65",6900
"85",39780
"72",28860
"64",25440
"81",0
"134",0
"25",13560
"99",0
"146",0
"36",3420
"170",0
"83",0
"103",0
"22",19260
