"agentName","patientgetAliveTime"
"135",2956
"97",3395
"233",1261
"124",2324
"108",1725
"93",1568
"214",2024
"231",1479
"142",2158
"147",1990
"49",3934
"76",1693
"247",2230
"160",1992
"237",1495
"78",1587
"95",1676
"69",4258
"139",2771
"140",2530
"141",2426
"74",1688
"88",1743
"157",2202
"196",2453
"170",2428
"177",1630
"223",2105
"250",2237
"118",3708
"213",4635
"68",1995
"92",3755
"173",1574
"171",1600
"251",1742
"155",1746
"167",4310
"150",3643
"128",2470
"67",1594
"52",4087
"133",2788
"73",3956
"212",4673
"145",2226
"100",1699
"115",3844
"120",3440
"121",1685
"156",3535
"254",857
"107",1617
"219",4020
"253",1337
"70",3835
"168",2314
"66",4080
"248",1554
"163",2177
"65",3801
"55",4294
"99",1538
"84",4269
"200",2833
"86",5953
"226",1527
"113",3571
"61",3904
"210",2176
"126",2458
"87",1517
"153",4212
"51",1678
"255",377
"81",3990
"72",1498
"114",1555
"154",1664
"229",1530
"159",2134
"179",3703
"193",4344
"186",1578
"206",5105
"187",4019
"243",1551
"189",4452
"246",1918
"240",4016
"225",1693
"53",4115
"98",3649
"94",1514
"232",1654
"222",3654
"149",1811
"82",1564
"221",3652
"204",3039
"146",2134
"137",2530
"96",1742
"176",1665
"230",4446
"192",3849
"64",3837
"109",1576
"143",2120
"56",1653
"48",3894
"241",4151
"138",2806
"116",1664
"123",2241
"152",2036
"195",2370
"129",2699
"178",3532
"224",2216
"234",4468
"151",3741
"211",4390
"244",1454
"161",4686
"217",1725
"119",3822
"181",1486
"215",1947
"80",1731
"148",1972
"201",2672
"75",1608
"169",4613
"205",3015
"101",1753
"104",1638
"136",2558
"209",2431
"191",2448
"122",2347
"164",4144
"185",2099
"54",1689
"62",1316
"166",4331
"158",2189
"238",1574
"103",1433
"112",3492
"132",4943
"89",1489
"131",2622
"58",2123
"90",1714
"236",4070
"117",2180
"242",1562
"71",4456
"198",4759
"239",1724
"162",4479
"102",3533
"249",2537
"172",3425
"174",1621
"197",2527
"105",3507
"127",4741
"194",4585
"79",1522
"175",1669
"63",3723
"207",2842
"83",1872
"202",2569
"110",1443
"125",4158
"59",75977
"182",1654
"235",3804
"218",2442
"203",2395
"227",1639
"106",1717
"245",1543
"50",1853
"47",1845
"85",1503
"91",3728
"130",2581
"190",1883
"208",2589
"228",1683
"184",3714
"60",1745
"77",1649
"111",1696
"134",3124
"144",4222
"57",1822
"165",2271
"199",2860
"252",1577
"220",1617
"188",4037
"183",3587
"180",1660
"216",1858
