"agentName","patientgetAliveTime"
"3320",20340
"3289",12420
"3379",18060
"3441",0
"3356",12660
"3373",0
"3382",0
"3397",0
"3337",26400
"3256",8160
"3248",5880
"3319",8460
"3408",0
"3298",13140
"3240",9840
"3380",0
"3420",0
"3429",0
"3433",0
"3396",0
"3446",0
"3426",0
"3431",0
"3428",0
"3430",0
"3254",6000
"3392",0
"3393",0
"3313",9120
"3362",13800
"3376",27360
"3391",0
"3294",8220
"3358",24780
"3368",14520
"3263",6060
"3277",7500
"3371",28260
"3297",16800
"3315",9600
"3374",18900
"3300",19200
"3259",6000
"3412",0
"3432",0
"3241",10140
"3423",0
"3381",0
"3369",16380
"3377",16200
"3451",0
"3361",11880
"3239",6720
"3425",0
"3436",0
"3255",6420
"3278",9840
"3332",12780
"3399",22560
"3321",19560
"3304",21120
"3452",0
"3345",26280
"3269",7920
"3386",0
"3444",0
"3243",6720
"3270",5820
"3306",15480
"3280",10620
"3238",6000
"3367",29640
"3342",25260
"3370",18540
"3422",0
"3363",24360
"3434",0
"3439",0
"3282",9780
"3360",12660
"3258",6060
"3385",23160
"3235",6780
"3437",0
"3365",16560
"3375",28320
"3247",6060
"3322",9900
"3340",13500
"3378",20400
"3449",0
"3251",5820
"3334",26640
"3305",7680
"3410",0
"3311",10140
"3249",6420
"3260",6420
"3350",13560
"3284",14580
"3395",0
"3286",8520
"3272",20580
"3271",6960
"3454",0
"3388",0
"3279",6660
"3312",22080
"3317",10620
"3415",0
"3314",18060
"3323",12180
"3338",24240
"3421",0
"3417",0
"3409",0
"3325",10260
"3455",0
"3242",5940
"3252",6420
"3349",24660
"3413",0
"3357",25620
"3245",6600
"3344",28080
"3450",0
"3411",0
"3343",31860
"3440",0
"3442",0
"3283",9120
"3406",0
"3309",8040
"3352",11520
"3262",6660
"3299",12300
"3435",0
"3301",16560
"3295",10500
"3383",21120
"3419",0
"3354",13680
"3318",22380
"3328",26460
"3390",22740
"3447",0
"3246",6780
"3424",0
"3288",16080
"3293",6600
"3341",24780
"3264",10320
"3404",0
"3274",7380
"3290",17880
"3448",0
"3353",13800
"3398",22560
"3291",14700
"3292",10080
"3333",12660
"3266",7740
"3331",9600
"3267",5880
"3308",16920
"3261",6000
"3268",6720
"3336",23580
"3407",0
"3348",11280
"3275",6660
"3400",0
"3405",0
"3307",10200
"3236",6780
"3250",6540
"3335",25440
"3394",0
"3445",0
"3234",6180
"3303",16140
"3366",0
"3355",24840
"3327",20880
"3296",15360
"3253",6780
"3364",25920
"3346",11580
"3237",6060
"3273",6660
"3310",24900
"3347",13200
"3302",15960
"3414",0
"3427",0
"3330",27840
"3416",0
"3265",5940
"3384",20040
"3244",6600
"3351",23820
"3326",23160
"3453",0
"3339",24600
"3359",26940
"3372",19620
"3443",0
"3389",22440
"3402",0
"3329",26340
"3276",6180
"3401",0
"3285",13380
"3418",0
"3438",0
"3324",24120
"3281",8400
"3257",6060
"3316",16500
"3387",24540
"3403",0
"3287",11580
"3564",24000
"3441",27660
"3373",30060
"3605",18900
"3382",31620
"3397",34500
"3532",15240
"3597",0
"3649",0
"3653",0
"3520",14460
"3505",13980
"3666",0
"3502",11280
"3408",28980
"3380",31560
"3604",0
"3529",16080
"3548",19020
"3648",0
"3420",24120
"3429",29700
"3433",27300
"3484",18240
"3501",13980
"3396",33120
"3535",12300
"3664",0
"3608",0
"3647",0
"3446",28140
"3426",33180
"3431",28860
"3660",0
"3624",0
"3481",21840
"3619",0
"3652",0
"3428",25620
"3503",11760
"3430",25740
"3658",0
"3480",22560
