"agentName","patientgetAliveTime"
"174",11100
"241",0
"132",9540
"61",6540
"63",7320
"209",0
"97",9000
"65",5940
"224",0
"64",6480
"80",6060
"121",13620
"156",13920
"134",11760
"182",19380
"135",8400
"99",7080
"175",12600
"204",0
"51",9000
"222",0
"85",6480
"207",0
"49",6780
"185",14280
"54",6240
"133",11760
"176",12000
"148",15780
"88",6540
"105",7620
"84",6540
"237",0
"71",6480
"56",5940
"48",6060
"90",6540
"110",9180
"144",16860
"146",12600
"191",21420
"226",0
"47",7620
"219",0
"111",9000
"131",10740
"169",16140
"122",11700
"127",15120
"151",14580
"167",18240
"187",21960
"112",11460
"188",0
"113",13560
"100",9960
"240",0
"193",0
"75",10380
"106",7200
"57",5880
"107",7440
"177",12720
"235",0
"125",11040
"194",17580
"198",19140
"138",14880
"143",19500
"190",14460
"236",0
"60",8760
"145",13140
"192",24900
"218",9360
"217",0
"229",0
"108",11220
"81",7560
"242",0
"95",9480
"147",12540
"223",0
"70",5940
"213",0
"155",20460
"205",0
"183",17640
"119",13440
"129",12360
"158",18960
"168",20460
"225",7920
"171",22380
"93",9180
"202",0
"117",9360
"164",16440
"181",15240
"220",0
"195",22500
"211",12120
"189",24240
"92",6660
"77",6240
"170",18540
"72",5880
"50",7500
"173",10980
"142",9480
"208",11280
"102",9540
"234",0
"141",14580
"82",7320
"186",13080
"89",7200
"231",0
"78",6180
"59",5880
"98",10020
"67",6600
"104",7800
"109",11820
"200",13380
"118",12780
"196",19140
"69",5820
"179",19500
"115",12240
"153",17700
"83",6540
"172",19080
"239",0
"210",0
"230",0
"96",9000
"130",10860
"180",15120
"114",8460
"157",17640
"139",13800
"150",12840
"55",6720
"74",8880
"238",0
"203",10740
"79",8280
"216",0
"152",11520
"244",0
"245",0
"140",18900
"161",14100
"184",21300
"206",0
"58",5760
"124",11700
"227",0
"86",6780
"68",6720
"159",21720
"228",0
"232",0
"166",12300
"66",5700
"128",19140
"53",7560
"87",7560
"197",14220
"201",0
"101",15480
"154",15240
"91",6420
"62",6420
"233",0
"243",0
"76",6180
"199",14280
"126",10260
"149",18120
"212",12000
"162",12960
"52",7080
"103",12000
"123",13740
"94",9660
"163",19620
"73",5940
"221",9180
"214",0
"116",11940
"120",13080
"178",22140
"165",15660
"215",0
"136",14880
"137",8220
"160",21660
"414",18180
"311",11280
"463",0
"426",0
"241",19800
"325",19020
"285",6120
"324",10020
"350",10380
"375",12240
"295",9780
"209",20820
"294",8820
"435",0
"308",7920
"441",0
"292",5640
"315",8460
"290",8580
"224",26640
"366",17280
"320",14520
"436",0
"329",9480
"342",24240
"318",11400
"398",17760
"449",0
"360",33960
"204",19800
"267",9420
"376",13740
"255",14520
"327",8160
"222",19380
"340",6780
"265",10860
"207",19200
"388",0
"400",18540
"418",0
"425",0
"451",0
"286",6360
"430",0
"237",9900
"371",11580
"411",17280
"450",0
"386",15900
"374",26040
"439",0
"226",18420
"219",20160
"464",0
"276",7080
"346",24960
"307",8460
"408",0
"282",6000
"372",16920
"367",24420
"354",15540
"355",24840
"382",26700
"387",17220
"266",8700
"293",7200
"287",9660
"462",0
"437",0
"305",9300
"410",0
"381",11820
"297",9720
"343",20820
"188",27120
"362",25980
"401",0
"378",23220
"316",10080
"240",20820
"193",25980
"363",12900
"249",15300
"326",18300
"235",18120
"291",6780
"236",21240
"396",0
"421",17880
"456",0
"319",12540
"253",9960
"455",0
"217",18480
"309",8820
"229",20700
"423",13620
"409",0
"457",0
"306",7200
"351",17160
"317",17940
"445",0
"242",13500
"260",7560
"334",23160
"337",20640
"431",0
"223",19920
"256",10380
"213",19500
"432",0
"402",0
"205",20340
"283",6600
"300",9180
"399",0
"279",6060
"403",0
"419",0
"202",23280
"359",13860
"458",0
"415",0
"331",20520
"365",29160
"448",0
"358",15600
"383",12960
"405",15240
"454",0
"369",12900
"268",9660
"310",10020
"220",19800
"347",25800
"330",15960
"440",0
"288",10800
"332",22560
"461",0
"273",6960
"277",6300
"252",16980
"438",0
"272",6180
"392",18960
"345",21540
"368",21960
"323",19140
"390",0
"447",0
"361",25500
"247",6660
"416",0
"274",6720
"234",6660
"263",11340
"385",28500
"391",19440
"231",10380
"389",16320
"444",0
"393",25440
"278",6600
"271",6720
"261",11880
"339",19380
"379",25380
"394",25740
"262",7620
"257",16140
"349",13440
"427",0
"301",7860
"453",0
"322",17700
"404",0
"428",0
"239",19440
"210",19740
"433",0
"258",19740
"230",9480
"254",6660
"384",14160
"442",0
"395",19380
"250",14700
"459",0
"298",15720
"424",0
"238",17580
"335",10920
"344",12180
"357",24600
"312",8940
"216",18720
"304",6360
"281",6000
"259",12120
"244",21240
"245",16680
"370",31500
"420",0
"356",23100
"413",0
"443",0
"206",19800
"227",18180
"303",6120
"336",19140
"246",16020
"248",7140
"228",19320
"232",19440
