"agentName","patientgetAliveTime"
"80",6240
"175",15960
"50",5880
"181",13260
"48",5880
"75",10800
"169",8400
"113",7680
"107",6840
"206",0
"83",6900
"215",10680
"121",9780
"133",10800
"242",0
"98",9780
"156",15000
"126",13740
"148",11760
"63",6480
"79",9420
"164",12480
"81",8760
"151",10380
"47",7020
"123",10620
"183",19860
"173",19140
"238",0
"96",6360
"57",6120
"224",0
"218",0
"241",0
"66",10260
"65",9720
"236",0
"168",18840
"114",10800
"178",22080
"194",0
"117",15900
"186",0
"118",10920
"74",5940
"72",6000
"110",7260
"237",0
"61",9000
"182",17340
"239",0
"82",11580
"97",6300
"213",0
"55",6000
"161",11340
"202",0
"76",7080
"62",8700
"147",12960
"109",7260
"87",7740
"160",11280
"124",13500
"152",16260
"176",14640
"220",8700
"58",6600
"104",6900
"165",20460
"52",8160
"129",11640
"99",6240
"166",16740
"85",6480
"143",10380
"90",13440
"234",0
"93",7740
"196",0
"209",0
"221",9660
"167",12120
"210",0
"137",13020
"49",8940
"86",7320
"177",12360
"100",9900
"120",8940
"243",0
"222",0
"77",6420
"112",14520
"70",6300
"51",6960
"71",5880
"102",6480
"159",9120
"208",0
"184",0
"140",8940
"84",5820
"225",0
"67",10800
"195",0
"197",12840
"226",0
"138",25080
"135",13440
"103",6000
"230",0
"179",21480
"155",12240
"188",14580
"101",12240
"116",10860
"108",8400
"141",12060
"201",9540
"69",5880
"204",0
"73",5820
"219",0
"153",9540
"174",10260
"119",7500
"189",0
"130",7560
"158",8700
"205",13140
"203",10500
"64",8820
"157",12480
"199",0
"193",0
"95",9240
"92",6120
"217",0
"235",0
"53",6600
"136",9060
"91",7140
"232",0
"106",21600
"228",0
"131",23700
"142",23160
"245",0
"187",18780
"192",0
"200",0
"244",0
"150",11280
"127",11460
"212",0
"191",13140
"115",14460
"214",0
"105",16740
"132",15960
"111",22380
"125",13020
"149",0
"139",19200
"146",15060
"163",11880
"198",14220
"185",14940
"60",8700
"128",11940
"154",0
"233",0
"170",18660
"88",11760
"240",0
"145",16260
"94",6000
"134",13560
"180",14700
"162",20100
"231",0
"207",12120
"227",0
"78",6720
"223",0
"59",6840
"68",6540
"211",0
"216",0
"190",0
"144",11460
"54",8100
"89",7920
"171",9420
"172",21900
"229",0
"122",13080
"56",5940
