"agentName","patientgetAliveTime"
"756",24900
"306",10260
"229",10080
"521",6120
"438",7380
"466",5760
"439",9600
"472",5640
"1029",0
"404",10020
"489",7860
"847",8100
"925",14580
"362",6000
"635",7260
"900",9540
"446",6780
"302",9600
"379",6780
"491",9480
"481",6720
"775",27600
"1007",10500
"861",11520
"600",16440
"943",11820
"761",6840
"256",5580
"1042",0
"314",8340
"908",9540
"849",10140
"803",7020
"799",27180
"585",17460
"763",26580
"275",5940
"877",6000
"552",13920
"277",5820
"458",5820
"590",17040
"680",8040
"745",23700
"694",8880
"1010",14820
"402",5820
"839",10500
"369",9780
"706",11940
"382",14340
"976",14280
"558",7980
"642",5940
"464",6000
"248",5940
"292",5940
"1005",8640
"685",9420
"931",6360
"926",17340
"423",17220
"316",7740
"429",10920
"657",6060
"435",9660
"285",8760
"394",14700
"1017",7680
"288",6300
"589",17520
"666",7800
"1016",0
"405",6900
"1049",0
"802",30540
"564",21660
"219",12540
"833",11220
"519",7440
"348",10500
"388",14340
"442",8340
"520",10620
"971",16440
"810",25140
"840",27240
"287",5640
"778",27840
"886",13860
"811",8700
"760",9060
"1031",0
"276",6420
"621",10860
"988",20100
"425",7920
"963",20400
"670",8460
"777",27060
"250",7200
"414",12000
"293",6900
"403",17520
"936",16440
"950",9900
"476",9300
"259",5700
"401",13200
"1009",0
"474",5700
"789",25500
"385",17280
"315",7200
"339",16980
"969",20160
"944",11400
"264",6480
"376",14820
"547",12000
"513",12240
"890",7980
"294",7500
"565",16260
"721",19080
"619",10980
"575",8460
"611",21900
"683",11460
"523",10440
"659",6300
"1022",0
"550",8280
"515",7860
"467",6060
"919",16800
"244",6180
"668",8040
"341",10860
"1030",0
"530",9720
"1023",0
"654",5760
"929",12060
"291",7800
"645",5640
"455",5820
"748",27600
"618",18960
"848",16920
"349",11400
"702",8700
"898",7440
"267",5880
"639",9240
"935",10860
"237",6240
"959",14580
"479",5940
"268",5640
"340",11100
"894",10980
"416",7860
"769",9960
"779",31920
"785",28380
"620",10860
"453",9720
"723",11700
"221",8820
"290",8760
"891",9300
"508",6360
"1045",0
"1052",0
"594",17340
"644",6900
"502",9060
"930",8040
"820",7680
"266",5760
"281",5640
"529",10140
"332",10620
"667",7920
"617",13140
"586",6360
"927",18300
"1040",0
"876",5700
"999",22260
"286",5940
"740",9300
"448",6000
"584",6420
"714",16980
"762",30600
"804",27180
"350",12660
"633",6420
"921",15960
"846",22320
"347",12060
"953",12300
"437",5580
"337",9060
"808",5760
"569",17160
"380",15840
"548",15720
"742",9780
"661",8820
"860",11340
"677",8760
"399",12480
"641",6000
"690",11280
"344",7200
"263",5880
"459",5880
"627",7920
"862",14220
"235",7860
"427",11220
"603",6420
"673",8400
"463",6060
"300",5940
"634",6840
"334",12660
"613",8040
"980",19920
"234",8100
"838",11400
"622",8160
"409",12960
"681",9840
"636",8160
"822",23820
"650",6180
"239",6780
"230",6420
"791",9720
"843",18300
"1002",0
"676",8700
"928",17460
"434",7620
"233",9240
"576",16260
"1055",0
"506",5580
"917",7140
"311",7740
"1015",0
"907",6960
"939",10020
"279",6360
"391",15540
"830",22680
"660",6240
"801",29820
"655",5580
"964",16680
"601",6360
"571",21180
"643",5940
"697",13020
"844",7860
"834",24480
"996",0
"354",8520
"321",9780
"885",6120
"727",19800
"879",6840
"424",13500
"893",9240
"982",17640
"896",8820
"984",19680
"551",15840
"865",7980
"420",13200
"707",11520
"303",6600
"767",30180
"798",27180
"573",22560
"1021",10560
"326",11220
"871",6840
"878",6120
"304",8880
"741",23400
"526",9120
"377",14460
"1050",0
"525",9780
"612",7920
"498",8640
"378",19320
"351",12600
"324",10740
"724",12060
"241",6000
"955",15360
"390",9480
"751",25140
"1020",0
"560",8880
"701",15480
"923",15720
"296",7500
"732",21120
"591",17760
"368",14700
"545",15180
"538",12780
"557",16200
"1001",21780
"253",6060
"829",9240
"505",6840
"758",24300
"688",9240
"887",6720
"242",6060
"606",14280
"335",8340
"460",5940
"536",12000
"485",7740
"381",5820
"937",21660
"271",5640
"433",7860
"691",9840
"1028",7500
"1026",0
"345",10020
"874",6540
"363",11820
"972",18600
"910",11100
"895",12780
"765",27420
"998",0
"317",9960
"270",5760
"596",16680
"717",24060
"818",8160
"597",9120
"473",6600
"916",6720
"522",9540
"1044",0
"524",7920
"1013",0
"308",9900
"568",8520
"698",10200
"236",7680
"543",12120
"669",9180
"295",9480
"997",9840
"201",21180
"406",12600
"559",7740
"652",6000
"500",7020
"610",14940
"323",9540
"534",13500
"604",8880
"782",10200
"985",19860
"1018",0
"922",8400
"836",9960
"503",6660
"705",10260
"282",6240
"824",25320
"995",11820
"370",15180
"795",26220
"365",7740
"307",9060
"483",7080
"712",20640
"658",6000
"614",20700
"864",10260
"358",12360
"646",5640
"664",6660
"364",12720
"719",19140
"981",14700
"359",7680
"966",24000
"868",8160
"800",27660
"880",6780
"853",15300
"553",13560
"516",8880
"649",7980
"734",20400
"471",7440
"957",17940
"1014",0
"1054",0
"768",31020
"902",9660
"289",5520
"598",6960
"792",6660
"790",25800
"482",7080
"888",12900
"807",8100
"514",7620
"628",9900
"783",30600
"695",10140
"815",7800
"932",5640
"582",7200
"970",20040
"273",6360
"497",8280
"1037",0
"722",17700
"942",18540
"631",16980
"562",19740
"651",6240
"851",7200
"462",6720
"823",6300
"338",9840
"794",26400
"372",18600
"240",7620
"361",5640
"496",8880
"816",26580
"312",8400
