"agentName","patientgetAliveTime"
"1849",6180
"1836",5940
"2013",0
"1984",0
"1936",19560
"1949",19260
"1964",19320
"1907",17280
"1955",16500
"1997",0
"1967",20280
"1945",19740
"1992",0
"1858",11400
"1934",23520
"1844",5820
"1832",5940
"1823",5820
"1862",8100
"1886",19560
"1971",0
"1946",21360
"1848",6540
"1846",9720
"1914",14580
"1985",0
"1873",21840
"1811",6060
"1887",9960
"1937",18720
"1816",6900
"1863",10320
"2006",0
"1879",11160
"1835",6420
"1908",17040
"1978",0
"1922",22560
"1903",14760
"1906",16620
"1900",15000
"1891",15660
"1853",6000
"1898",14940
"1929",16440
"1901",21900
"1976",0
"2000",0
"2001",0
"1909",16860
"1921",17040
"1881",9300
"1933",17220
"1839",5940
"1991",0
"1952",19680
"1838",5880
"1882",9360
"1970",0
"1842",5880
"1826",6900
"1983",0
"1977",0
"1972",0
"1831",8640
"1911",17220
"1813",7800
"1883",11040
"1957",18240
"1982",0
"1947",25200
"1871",15180
"1979",0
"1884",9720
"1896",17820
"1942",22560
"1959",22680
"1940",19680
"1899",12480
"1818",6120
"1935",22560
"1989",0
"1850",8880
"1902",14160
"1866",9420
"1894",12960
"1815",6240
"1960",18720
"1828",6780
"1837",7200
"1962",21600
"1928",17520
"1851",9480
"1918",13380
"2007",0
"1869",15180
"1981",0
"1969",0
"1847",6000
"2018",0
"1895",14160
"1829",5940
"1840",6360
"1939",14700
"2004",0
"1950",17880
"1834",6480
"1854",14940
"1814",6360
"1956",17160
"1999",0
"1930",17280
"1912",11880
"1897",17100
"1905",16800
"1915",10380
"2015",0
"2003",0
"1893",17820
"1878",9180
"1875",11400
"1821",5880
"1925",15840
"1948",20400
"1852",8820
"1953",20220
"1932",17040
"1820",8940
"1845",6420
"1880",7380
"1860",7740
"1920",14700
"1876",11700
"1941",19140
"1857",10080
"2008",0
"1995",0
"1861",13260
"1988",0
"1892",13620
"1885",12600
"2014",0
"1809",7020
"1954",20520
"1994",0
"1944",19380
"2012",0
"1987",0
"1986",0
"1817",6120
"1961",0
"1864",7740
"1923",17400
"1996",0
"1943",24840
"1924",15540
"1888",17160
"1859",7260
"1963",18900
"1913",11940
"1973",0
"1827",6660
"1916",13380
"1998",0
"1917",10020
"1825",6600
"1926",20400
"1890",17520
"1938",23760
"1958",22200
"1843",6000
"1874",12060
"1975",0
"2010",0
"1833",6600
"1824",6780
"1867",9240
"1865",8880
"1919",14520
"1974",0
"1931",17340
"2002",0
"2005",0
"1877",11400
"1968",0
"1810",6000
"1819",10080
"1910",13620
"1965",20760
"1927",16920
"1870",10920
"1855",6900
"1966",0
"1830",5820
"1868",10020
"1841",6900
"1812",6840
"1951",20880
"2017",0
"1822",6780
"2011",0
"1872",16080
"1856",6120
"1808",6240
"1993",0
"1980",0
"2016",0
"1889",10920
"1904",11760
"2009",0
"1990",0
"2108",24900
"2224",0
"2013",23460
"1984",18660
"2135",35400
"2140",14700
"2226",0
"2021",13380
"2214",0
"2044",16500
"2161",0
"2127",10200
"2022",22260
"1997",22020
"2034",11400
"2097",23220
"2206",0
"2069",12840
"2094",22440
"1992",21420
"2158",0
"2112",26940
"2054",15480
"2179",13500
"2082",7020
"2089",20520
"2099",22320
"2057",13620
"2090",7860
"2133",9600
"2038",19560
"1971",24300
"2147",11940
"1985",20700
"2019",21900
"2221",0
"2050",15840
"2080",11520
"2181",14040
"2006",20640
"2048",14940
"2045",15960
"2160",0
"2109",23700
"1978",21720
"2098",8040
"2079",11340
"2058",12660
"2110",25200
"2148",16200
"2174",0
"2068",9780
"2185",15180
"2199",0
"2138",32040
"2073",18000
"1976",23520
"2122",32820
"2000",22620
"2062",22740
"2074",29640
"2169",0
"2001",25860
"2183",0
"2165",0
"1991",30180
"2078",19560
"2230",0
"2182",0
"1970",23580
"2084",21900
"2223",0
"2103",10740
"2190",18300
"1983",22260
"2049",14580
"1977",22560
"1972",21300
"2210",0
"2204",0
"2116",29100
"2142",33300
"2051",13740
"2220",0
"1982",29940
"2222",0
"2029",20580
"2136",32400
"2194",0
"1979",24840
"2028",20160
"2117",28380
"2043",8520
"2056",13620
"2115",27540
"2075",13920
"2134",10860
"2145",33000
"2225",0
"1989",25380
"2176",11940
"2171",0
"2083",18780
"2100",9420
"2007",19620
"2105",24420
"2137",16140
"1981",24960
"2060",20100
"1969",21240
"2163",0
"2020",23280
"2018",21480
"2102",22800
"2211",0
"2032",20580
"2004",29400
"2212",0
"2177",15300
"2041",18180
"2064",8580
"2189",0
"2209",0
"2228",0
"2107",12120
"2191",16260
"1999",33900
"2036",19200
"2227",0
"2168",0
"2139",11280
"2197",0
"2015",24660
"2231",0
"2003",19560
"2101",25920
"2213",0
"2155",0
"2042",18300
"2055",15300
"2150",34260
"2198",0
"2187",15840
"2081",8220
"2166",0
"2144",32400
"2037",19620
"2157",16860
"2024",20820
"2125",12300
"2215",0
"2008",22440
"1995",24420
"2030",20880
"2076",25800
"2040",18780
"2172",13260
"2129",9720
"2027",20280
"2152",22920
"2178",0
"1988",24720
"2092",19980
"2014",22860
"1994",22500
"2012",22620
"2180",0
"2201",0
"1987",23520
"1986",26700
"1961",23880
"2126",9540
"2149",16020
"2025",20640
"2156",16920
"2052",14700
"2170",0
"2023",19620
"2192",17940
"2200",0
"2184",12840
"2085",20700
"1996",30720
"2067",12900
"2153",0
"2196",0
"2063",10740
"2031",21600
"2131",29640
"2065",24900
"2203",0
"2216",0
"1973",23040
"2188",14760
"1998",22560
"2106",10680
"2091",20520
"2162",17220
"1975",24720
"2010",22140
"2124",33000
"2039",19080
"2205",0
"2071",7800
"2070",6900
"2128",30480
"1974",23940
"2167",11700
"2002",19080
"2159",15960
"2005",21300
"2046",14400
"2207",0
"2123",36360
"1968",23040
"2119",8100
"2120",28440
"2186",0
"2033",10140
"2093",29220
"2208",0
"2086",7140
"2061",15360
"2219",0
"2114",31620
"2026",14940
"2118",8220
"2151",33180
"2173",0
"1966",24660
"2143",33240
"2111",26700
"2193",0
"2217",0
"2229",0
"2113",25980
"2154",0
"2121",9540
"2035",11340
"2088",17520
"2017",24300
"2096",8580
"2164",0
"2072",10620
"2011",22920
"2095",22680
"2066",9720
"2059",12360
"2132",31860
"2053",16080
"1993",24420
"2218",0
"2077",22380
"1980",20340
"2087",17820
"2146",10680
"2104",23100
"2016",22440
"2195",0
"2202",0
"2130",36120
"2141",12000
"2175",12420
"2047",15060
"2009",20400
"1990",20520
"2261",11940
"2327",16020
"2224",25860
"2304",13440
"2411",0
"2226",28140
"2264",16920
"2279",9180
"2214",15120
"2415",0
"2288",15480
"2364",19860
"2161",33480
"2295",13440
"2358",15600
"2370",27000
"2242",12420
"2425",0
"2206",16200
