"agentName","patientgetAliveTime"
"144",0
"45",0
"29",0
"41",0
"162",0
"61",0
"117",0
"176",0
"107",0
"172",0
"32",14160
"173",0
"163",0
"89",0
"20",0
"37",0
"68",13140
"69",0
"114",19440
"27",0
"137",24240
"149",0
"98",0
"92",0
"134",0
"97",0
"155",0
"28",0
"40",20040
"70",13080
"159",0
"38",11400
"130",0
"46",13740
"168",0
"170",0
"21",0
"154",0
"33",0
"120",0
"164",0
"167",0
"31",0
"53",0
"60",0
"153",0
"90",17760
"101",0
"122",0
"128",0
"95",0
"58",0
"131",0
"135",23880
"100",20760
"126",22380
"141",0
"151",0
"91",0
"152",0
"82",0
"86",0
"150",0
"25",0
"34",0
"39",0
"64",0
"146",0
"127",0
"26",0
"67",0
"175",0
"103",18480
"115",0
"140",0
"51",14100
"165",0
"123",0
"59",12960
"23",0
"88",17280
"139",0
"110",0
"133",0
"56",15000
"73",0
"42",0
"54",0
"22",0
"47",0
"109",0
"125",0
"121",19740
"71",0
"108",20220
"43",11880
"112",0
"138",0
"83",0
"72",15900
"102",0
"142",0
"48",13800
"81",16920
"161",0
"52",0
"113",0
"94",0
"87",0
"111",20100
"65",15180
"50",0
"30",0
"119",0
"79",0
"132",23580
"62",0
"24",0
"99",0
"136",0
"143",0
"148",0
"85",0
"147",0
"160",0
"63",12660
"44",0
"78",14040
"166",0
"118",19320
"156",0
"55",0
"96",18480
"35",11760
"104",0
"124",0
"116",0
"57",0
"74",0
"84",17340
"129",0
"36",0
"145",0
"76",0
"80",0
"106",0
"66",0
"105",19020
"158",0
"157",0
"177",0
"77",0
"93",18360
"49",0
"169",0
"75",15960
"171",0
"174",0
