"agentName","patientgetAliveTime"
"419",1229
"353",1687
"487",578
"224",2715
"256",2509
"345",1732
"501",373
"66",3611
"504",359
"275",2378
"210",2804
"233",52
"301",2114
"444",1049
"567",68
"71",3510
"75",3484
"312",1990
"365",1626
"287",2256
"62",3662
"285",2267
"367",1618
"435",1114
"328",1815
"258",2493
"131",3083
"126",3110
"143",3031
"436",1112
"284",2275
"318",1877
"455",990
"541",163
"104",3215
"582",8
"402",1397
"337",1772
"139",3046
"510",333
"547",135
"550",122
"135",3061
"240",2617
"473",725
"116",3158
"502",59
"576",29
"461",897
"130",3090
"93",3260
"551",121
"228",2692
"302",2103
"410",56
"183",2897
"209",2809
"484",598
"51",3742
"113",3175
"213",2796
"47",3799
"321",1853
"512",324
"166",2948
"211",2802
"168",2943
"539",168
"81",3430
"514",257
"479",629
"556",103
"230",2677
"231",2670
"96",3250
"109",3191
"466",798
"182",2899
"428",58
"404",1387
"454",995
"360",1639
"518",245
"558",97
"162",2960
"401",1402
"526",216
"405",1348
"423",1199
"409",1282
"179",2905
"138",3047
"188",2878
"174",2925
"254",2524
"83",3392
"173",2927
"529",203
"79",3454
"226",2698
"382",1454
"438",1093
"507",344
"227",2696
"447",1033
"449",1021
"333",54
"561",88
"246",2582
"485",589
"280",2310
"408",1336
"54",3722
"574",36
"121",3131
"315",1923
"194",2860
"469",768
"270",2432
"432",1134
"108",3192
"339",1759
"509",336
"386",1444
"417",1242
"370",1604
"400",1404
"289",2240
"68",3575
"443",1063
"327",1818
"450",1015
"534",187
"583",5
"358",1646
"508",340
"320",1862
"58",3689
"102",3221
"232",2663
"369",1608
"150",2999
"429",1153
"91",3272
"132",3077
"344",1738
"276",57
"281",2294
"476",675
"393",1422
"223",2720
"212",2797
"342",1744
"399",1405
"388",1442
"381",1456
"453",999
"288",2243
"65",3631
"295",2198
"379",1465
"397",1415
"294",2206
"540",166
"323",1836
"314",1949
"553",116
"261",2473
"338",1762
"157",64
"76",3477
"565",73
"181",2901
"322",1844
"69",3549
"478",639
"271",2430
"133",3075
"72",60
"278",2332
"252",2535
"376",1524
"456",976
"467",789
"395",1419
"259",2482
"483",600
"537",175
"580",13
"74",3485
"192",2864
"57",3695
"458",949
"557",100
"324",1832
"406",1344
"383",1452
"468",780
"243",2597
"359",1643
"89",3291
"64",3643
"129",3094
"300",2130
"536",181
"354",1685
"55",3715
"385",1448
"390",1438
"153",2985
"149",3004
"412",1271
"464",862
"98",56
"341",1749
"185",2887
"474",712
"247",2575
"396",1416
"123",3122
"269",2434
"533",190
"78",62
"147",3014
"584",2
"465",853
"546",66
"282",2287
"164",2954
"424",1189
"334",1785
