"agentName","patientgetAliveTime"
"114",18900
"125",0
"56",0
"89",17700
"70",0
"161",0
"81",0
"36",0
"157",0
"84",0
"113",0
"129",0
"105",18540
"121",0
"170",0
"118",20700
"144",0
"167",0
"90",0
"165",0
"104",0
"85",0
"148",0
"30",0
"63",0
"96",0
"54",0
"79",0
"66",13680
"32",0
"153",0
"127",0
"138",0
"77",0
"123",29040
"174",0
"26",0
"33",0
"150",0
"42",0
"35",0
"169",0
"25",0
"101",0
"151",0
"128",22200
"98",18480
"31",0
"39",0
"134",24960
"140",0
"57",0
"62",0
"60",12600
"111",18540
"94",0
"49",0
"156",0
"137",0
"112",0
"132",0
"171",0
"74",0
"146",0
"65",0
"117",0
"126",0
"21",0
"47",15540
"83",24060
"108",0
"124",0
"160",0
"119",0
"38",0
"130",0
"71",0
"76",22800
"109",25860
"115",0
"172",0
"152",0
"158",0
"87",0
"48",0
"110",0
"20",0
"99",0
"133",0
"102",0
"97",0
"37",14460
"55",12600
"92",17580
"34",19920
"50",19560
"68",0
"163",0
"64",20220
"53",0
"61",0
"67",0
"168",0
"122",0
"43",0
"103",24420
"162",0
"72",14400
"149",0
"139",0
"75",0
"80",0
"82",0
"136",0
"173",0
"106",0
"164",0
"78",14280
"88",0
"23",0
"147",0
"29",0
"93",0
"52",21780
"59",0
"159",0
"141",0
"143",22260
"28",0
"51",0
"155",0
"22",0
"107",0
"135",0
"27",0
"91",0
"95",18240
"46",0
"86",12060
"120",20820
"100",19260
"154",0
"58",23520
"73",0
"116",0
"131",22260
"145",23100
"40",0
"41",12180
"44",12120
"45",0
"166",0
"24",0
"69",13980
"142",0
