"agentName","patientgetAliveTime"
"92",0
"174",0
"40",24480
"101",19980
"59",22980
"112",28980
"48",21720
"95",0
"165",0
"173",0
"106",0
"162",0
"31",15540
"155",0
"73",37200
"57",31020
"70",9060
"25",11640
"66",9540
"65",34620
"68",35160
"96",0
"175",0
"123",0
"29",3480
"54",30120
"27",12600
"33",16560
"62",8700
"24",12120
"163",0
"157",0
"107",0
"125",0
"133",0
"89",0
"151",0
"83",0
"88",14760
"168",0
"109",25920
"91",15960
"119",0
"44",23400
"150",0
"121",0
"159",0
"43",6360
"50",6300
"61",25980
"148",0
"137",0
"167",0
"154",0
"108",0
"42",21060
"99",0
"130",0
"122",0
"38",22860
"138",0
"153",0
"32",4200
"55",8040
"145",0
"67",33180
"22",12300
"28",14220
"52",7320
"136",0
"126",0
"164",0
"58",9300
"30",14940
"45",24360
"113",0
"166",0
"147",0
"51",29040
"26",20580
"114",0
"105",0
"161",0
"21",19920
"132",0
"110",0
"90",0
"131",0
"135",0
"53",27360
"152",0
"120",0
"94",16920
"78",0
"127",0
"104",0
"116",0
"82",13080
"144",0
"97",18360
"115",0
"87",0
"39",4020
"34",17280
"81",0
"37",19920
"84",0
"118",0
"102",22380
"93",0
"41",4800
"76",38100
"134",0
"86",13140
"64",32400
"128",0
"124",0
"100",0
"23",11400
"49",23580
"63",31620
"172",0
"140",0
"60",29520
"149",0
"170",0
"85",0
"160",0
"35",15900
"56",28980
"72",10620
"69",35160
"74",38160
"103",31800
"141",0
"142",0
"80",26520
"169",0
"75",10200
"77",0
"139",0
"79",11160
"36",16980
"71",36780
"111",0
"117",0
"47",5220
"171",0
"129",0
"20",12720
"146",0
"158",0
"46",21600
"143",0
"156",0
"98",0
