"agentName","patientgetAliveTime"
"452",21180
"340",5880
"442",15180
"480",0
"324",6540
"424",8700
"392",6660
"375",13380
"410",15300
"382",9420
"511",0
"363",6060
"414",15600
"522",0
"344",6180
"470",21900
"458",18960
"427",14880
"434",17940
"377",7320
"354",5880
"393",9120
"355",5880
"516",0
"333",5760
"329",6000
"351",6660
"507",0
"330",6000
"416",8220
"444",19740
"408",12660
"368",9840
"445",20160
"505",0
"411",14280
"450",18120
"472",19260
"339",13380
"401",14400
"475",19560
"391",8220
"367",8100
"499",0
"325",6000
"446",15540
"501",0
"455",19860
"394",13140
"460",17700
"518",0
"431",18000
"366",7860
"397",15120
"487",0
"406",14580
"473",19260
"343",6000
"432",14340
"448",21480
"371",6420
"346",6000
"381",9900
"353",6000
"453",20580
"454",19020
"459",21660
"358",6120
"421",20880
"486",0
"357",5880
"417",11700
"418",14820
"464",17880
"488",0
"504",0
"362",9420
"387",6960
"419",11280
"456",23160
"338",6120
"395",9180
"385",10140
"521",0
"471",21000
"437",21300
"468",18600
"350",6360
"399",9900
"361",6480
"398",9600
"332",6480
"489",0
"519",0
"447",17040
"334",6660
"451",22500
"383",7080
"514",0
"328",6300
"510",0
"465",18720
"322",6060
"337",5940
"429",12840
"520",0
"359",9300
"341",5880
"409",12660
"369",6120
"443",18420
"466",21900
"360",7440
"485",0
"386",8760
"422",19860
"513",0
"404",10080
"405",9540
"436",16080
"512",0
"440",19200
"469",21720
"494",0
"364",6540
"500",0
"508",0
"482",0
"327",6000
"435",16380
"356",5940
"378",6960
"479",0
"483",0
"415",9600
"476",0
"498",0
"502",0
"462",18540
"497",0
"517",0
"374",7680
"463",18960
"496",0
"331",6540
"495",0
"439",16920
"396",13440
"438",14520
"320",6240
"345",6600
"352",6000
"389",8580
"441",22320
"478",0
"449",19620
"426",10620
"492",0
"390",15180
"428",19500
"481",0
"490",0
"336",6360
"509",0
"423",15840
"370",6060
"420",16860
"457",21840
"372",7020
"491",0
"388",10020
"425",10980
"373",10740
"461",19020
"523",0
"319",6660
"376",7320
"347",5820
"335",5820
"474",0
"379",8880
"342",6600
"407",14700
"477",19140
"506",0
"365",7080
"430",14280
"493",0
"467",20880
"380",7500
"402",11880
"323",9240
"515",0
"349",6720
"384",9480
"321",7200
"348",5820
"400",13920
"403",9720
"433",17520
"484",0
"326",5700
"413",17700
"503",0
"412",9960
