"agentName","patientgetAliveTime"
"183",21060
"196",0
"159",12660
"186",23580
"100",9240
"213",14100
"236",0
"216",13920
"105",10080
"158",13200
"175",11820
"243",0
"85",6660
"72",5880
"102",10680
"99",8700
"209",16140
"146",24660
"168",11700
"73",8700
"245",0
"177",19380
"110",10200
"103",8880
"219",0
"68",6840
"96",11640
"182",9420
"217",0
"114",11340
"54",6120
"62",7440
"232",0
"249",0
"123",12420
"233",0
"66",5760
"141",16560
"191",13740
"125",11280
"234",0
"211",12480
"145",19200
"156",8220
"188",11040
"147",17400
"132",15000
"179",11280
"189",21180
"93",12600
"240",0
"197",0
"247",0
"228",0
"225",0
"195",0
"220",0
"65",5880
"173",9720
"178",19140
"227",0
"239",0
"76",6420
"224",0
"124",9960
"138",12000
"221",0
"104",7980
"119",9600
"67",6480
"140",17520
"164",16260
"165",7620
"69",6480
"208",0
"238",0
"139",14520
"210",14580
"184",10140
"231",0
"222",0
"151",13800
"77",6060
"166",21840
"205",0
"57",6240
"97",9780
"155",16740
"90",6600
"170",9720
"53",5940
"80",6000
"136",13020
"75",7080
"108",10380
"198",0
"244",0
"81",5940
"187",21540
"113",11760
"92",7500
"121",12780
"171",18360
"214",14460
"252",0
"106",13080
"50",6900
"70",6540
"112",10320
"157",18540
"161",15180
"212",0
"162",20880
"237",0
"78",7860
"49",9540
"203",0
"167",18300
"235",0
"60",6000
"94",11100
"111",10020
"127",11640
"130",7800
"131",11340
"74",8940
"79",6060
"241",0
"86",5940
"250",0
"176",11880
"144",17460
"118",15000
"56",9420
"115",11280
"129",12420
"185",22860
"142",15180
"174",23340
"181",12240
"150",14400
"95",9360
"137",13140
"126",10980
"83",6660
"204",12180
"101",8340
"109",11220
"248",0
"215",0
"160",15420
"230",0
"134",15660
"246",0
"207",0
"64",5940
"120",12720
"71",7260
"84",6120
"163",17700
"218",0
"88",6660
"89",6780
"253",0
"202",0
"154",10140
"226",0
"192",23100
"116",9420
"133",15420
"193",12840
"48",6660
"153",14520
"87",6780
"251",0
"51",6240
"128",11100
"206",13980
"169",9960
"172",17160
"148",15060
"117",12900
"63",6000
"135",13320
"59",6300
"61",5820
"107",9960
"194",22140
"223",11700
"91",7380
"152",18600
"199",0
"52",8880
"201",11820
"149",12780
"122",10260
"55",7440
"58",6540
"180",19380
"82",6660
"47",6960
"98",7080
"229",0
"190",20040
"200",15300
"143",15540
"242",0
