"agentName","patientgetAliveTime"
"58",20940
"24",0
"70",13980
"21",0
"23",0
"151",18540
"102",0
"141",0
"82",24120
"69",0
"75",0
"119",0
"127",27900
"138",0
"45",0
"155",0
"81",0
"80",0
"123",0
"157",0
"56",0
"65",0
"161",0
"89",18120
"29",0
"118",21300
"110",0
"129",0
"160",0
"94",0
"171",0
"36",0
"124",20640
"31",0
"126",0
"173",0
"37",20460
"79",15900
"162",0
"64",0
"92",0
"88",0
"147",0
"35",0
"135",0
"25",0
"114",18240
"112",0
"174",0
"85",0
"146",0
"143",0
"148",0
"149",0
"71",0
"137",0
"168",0
"72",0
"33",14580
"76",14580
"158",0
"134",0
"105",17580
"166",0
"39",0
"111",0
"46",15120
"156",0
"144",0
"26",0
"30",13200
"98",0
"125",0
"130",26760
"96",0
"133",27240
"175",0
"78",0
"57",0
"139",0
"120",0
"176",0
"20",0
"163",0
"104",0
"44",0
"55",12060
"54",0
"122",18000
"68",15960
"95",19080
"154",0
"52",0
"66",15360
"77",0
"159",0
"87",14160
"41",0
"99",16500
"128",0
"140",0
"63",12840
"165",0
"131",0
"97",0
"150",0
"42",14820
"40",11520
"67",0
"38",0
"90",0
"27",0
"48",15420
"121",0
"169",0
"22",0
"101",0
"86",0
"73",14220
"108",0
"109",20400
"53",0
"116",0
"43",0
"106",0
"117",0
"83",0
"178",0
"179",0
"60",0
"167",0
"49",0
"93",23460
"34",0
"28",0
"164",0
"74",0
"145",17700
"103",24360
"59",0
"100",0
"113",0
"152",0
"107",0
"115",0
"47",0
"84",13920
"91",0
"51",15300
"172",0
"32",0
"50",0
"61",0
"132",0
"177",0
"142",0
"62",0
"136",0
"170",0
"153",0
