"agentName","patientgetAliveTime"
"44",0
"142",0
"83",0
"179",0
"94",0
"170",0
"50",0
"57",0
"66",0
"175",0
"150",0
"155",0
"87",0
"139",0
"136",0
"26",0
"181",0
"38",0
"166",0
"135",0
"34",0
"129",0
"93",0
"49",0
"67",0
"45",0
"140",0
"153",0
"159",0
"73",0
"137",0
"160",0
"99",0
"31",0
"109",0
"156",0
"23",0
"103",0
"72",0
"133",0
"134",0
"111",0
"55",0
"122",0
"158",0
"52",0
"176",0
"177",0
"56",0
"164",0
"146",0
"33",0
"110",0
"78",0
"58",0
"125",0
"69",0
"35",0
"151",0
"145",0
"162",0
"36",0
"126",0
"61",0
"84",0
"163",0
"174",0
"141",0
"47",0
"172",0
"104",0
"165",0
"86",0
"169",0
"53",0
"154",0
"100",0
"178",0
"39",0
"92",0
"113",0
"63",0
"24",0
"152",0
"32",0
"25",0
"89",0
"97",0
"123",0
"114",0
"124",0
"29",0
"30",0
"127",0
"149",0
"64",0
"98",0
"115",0
"62",0
"68",0
"157",0
"173",0
"143",0
"102",0
"79",0
"118",0
"59",0
"101",0
"70",0
"128",0
"41",0
"90",0
"60",0
"116",0
"71",0
"82",0
"42",0
"130",0
"95",0
"167",0
"27",0
"65",0
"119",0
"40",0
"76",0
"147",0
"180",0
"112",0
"37",0
"108",0
"96",0
"161",0
"28",0
"107",0
"144",0
"75",0
"80",0
"131",0
"117",0
"132",0
"81",0
"148",0
"138",0
"85",0
"168",0
"105",0
"121",0
"91",0
"46",0
"48",0
"74",0
"120",0
"171",0
"88",0
"77",0
"51",0
"54",0
"106",0
"43",0
