Time point: 260.0 | PatientsSeen: 1.0
Time point: 472.0 | PatientsSeen: 2.0
Time point: 684.0 | PatientsSeen: 3.0
Time point: 894.0 | PatientsSeen: 4.0
Time point: 257.0 | PatientsSeen: 1.0
Time point: 467.0 | PatientsSeen: 2.0
Time point: 678.0 | PatientsSeen: 3.0
Time point: 888.0 | PatientsSeen: 4.0
Time point: 1098.0 | PatientsSeen: 5.0
Time point: 1308.0 | PatientsSeen: 6.0
Time point: 1519.0 | PatientsSeen: 7.0
Time point: 1730.0 | PatientsSeen: 8.0
Time point: 1941.0 | PatientsSeen: 9.0
Time point: 2151.0 | PatientsSeen: 10.0
Time point: 2361.0 | PatientsSeen: 11.0
Time point: 2572.0 | PatientsSeen: 12.0
Time point: 2781.0 | PatientsSeen: 13.0
Time point: 2991.0 | PatientsSeen: 14.0
Time point: 3200.0 | PatientsSeen: 15.0
Time point: 3411.0 | PatientsSeen: 16.0
Time point: 3620.0 | PatientsSeen: 17.0
