Time point: 206.0 | PatientsSeen: 1.0
Time point: 392.0 | PatientsSeen: 2.0
Time point: 578.0 | PatientsSeen: 3.0
Time point: 764.0 | PatientsSeen: 4.0
Time point: 949.0 | PatientsSeen: 5.0
Time point: 1134.0 | PatientsSeen: 6.0
Time point: 1320.0 | PatientsSeen: 7.0
Time point: 1506.0 | PatientsSeen: 8.0
Time point: 1691.0 | PatientsSeen: 9.0
Time point: 1877.0 | PatientsSeen: 10.0
Time point: 2063.0 | PatientsSeen: 11.0
Time point: 2249.0 | PatientsSeen: 12.0
Time point: 2435.0 | PatientsSeen: 13.0
Time point: 2621.0 | PatientsSeen: 14.0
Time point: 2806.0 | PatientsSeen: 15.0
Time point: 2992.0 | PatientsSeen: 16.0
Time point: 3177.0 | PatientsSeen: 17.0
Time point: 3362.0 | PatientsSeen: 18.0
Time point: 3548.0 | PatientsSeen: 19.0
Time point: 3733.0 | PatientsSeen: 20.0
Time point: 3919.0 | PatientsSeen: 21.0
Time point: 4105.0 | PatientsSeen: 22.0
Time point: 4291.0 | PatientsSeen: 23.0
Time point: 4477.0 | PatientsSeen: 24.0
Time point: 4663.0 | PatientsSeen: 25.0
Time point: 4849.0 | PatientsSeen: 26.0
Time point: 5034.0 | PatientsSeen: 27.0
Time point: 5220.0 | PatientsSeen: 28.0
Time point: 5405.0 | PatientsSeen: 29.0
Time point: 5590.0 | PatientsSeen: 30.0
Time point: 5776.0 | PatientsSeen: 31.0
Time point: 5961.0 | PatientsSeen: 32.0
Time point: 6147.0 | PatientsSeen: 33.0
Time point: 6332.0 | PatientsSeen: 34.0
Time point: 6517.0 | PatientsSeen: 35.0
Time point: 6703.0 | PatientsSeen: 36.0
Time point: 6889.0 | PatientsSeen: 37.0
Time point: 7075.0 | PatientsSeen: 38.0
Time point: 7261.0 | PatientsSeen: 39.0
Time point: 7447.0 | PatientsSeen: 40.0
Time point: 7633.0 | PatientsSeen: 41.0
Time point: 7818.0 | PatientsSeen: 42.0
Time point: 8004.0 | PatientsSeen: 43.0
Time point: 8190.0 | PatientsSeen: 44.0
Time point: 8376.0 | PatientsSeen: 45.0
Time point: 8562.0 | PatientsSeen: 46.0
Time point: 8748.0 | PatientsSeen: 47.0
Time point: 8934.0 | PatientsSeen: 48.0
Time point: 9120.0 | PatientsSeen: 49.0
