Time point: 334.0 | correctWork: 1.0
Time point: 334.0 | stress: 2.0
Time point: 579.0 | correctWork: 2.0
Time point: 579.0 | stress: 3.0
Time point: 764.0 | correctWork: 3.0
Time point: 764.0 | stress: 4.0
Time point: 865.0 | correctWork: 4.0
Time point: 865.0 | stress: 5.0
Time point: 984.0 | correctWork: 5.0
Time point: 984.0 | stress: 6.0
Time point: 1055.0 | correctWork: 6.0
Time point: 1055.0 | stress: 7.0
Time point: 1171.0 | correctWork: 7.0
Time point: 1171.0 | stress: 8.0
Time point: 1308.0 | correctWork: 8.0
Time point: 1308.0 | stress: 9.0
Time point: 1324.0 | correctWork: 9.0
Time point: 1324.0 | stress: 10.0
Time point: 1393.0 | correctWork: 10.0
Time point: 1393.0 | stress: 11.0
Time point: 1546.0 | correctWork: 11.0
Time point: 1546.0 | stress: 12.0
