Time point: 228.0 | PatientsSeen: 1.0
Time point: 414.0 | PatientsSeen: 2.0
Time point: 600.0 | PatientsSeen: 3.0
Time point: 786.0 | PatientsSeen: 4.0
Time point: 972.0 | PatientsSeen: 5.0
Time point: 1158.0 | PatientsSeen: 6.0
Time point: 1344.0 | PatientsSeen: 7.0
Time point: 1530.0 | PatientsSeen: 8.0
Time point: 1716.0 | PatientsSeen: 9.0
Time point: 1902.0 | PatientsSeen: 10.0
Time point: 2088.0 | PatientsSeen: 11.0
Time point: 2274.0 | PatientsSeen: 12.0
Time point: 2460.0 | PatientsSeen: 13.0
Time point: 2646.0 | PatientsSeen: 14.0
Time point: 2832.0 | PatientsSeen: 15.0
Time point: 3018.0 | PatientsSeen: 16.0
Time point: 3204.0 | PatientsSeen: 17.0
Time point: 3390.0 | PatientsSeen: 18.0
Time point: 3576.0 | PatientsSeen: 19.0
Time point: 3762.0 | PatientsSeen: 20.0
Time point: 3948.0 | PatientsSeen: 21.0
Time point: 4134.0 | PatientsSeen: 22.0
Time point: 4320.0 | PatientsSeen: 23.0
Time point: 4506.0 | PatientsSeen: 24.0
Time point: 4692.0 | PatientsSeen: 25.0
Time point: 4878.0 | PatientsSeen: 26.0
Time point: 5064.0 | PatientsSeen: 27.0
Time point: 5250.0 | PatientsSeen: 28.0
Time point: 5436.0 | PatientsSeen: 29.0
Time point: 5622.0 | PatientsSeen: 30.0
Time point: 5808.0 | PatientsSeen: 31.0
Time point: 5994.0 | PatientsSeen: 32.0
Time point: 6180.0 | PatientsSeen: 33.0
Time point: 6366.0 | PatientsSeen: 34.0
Time point: 6552.0 | PatientsSeen: 35.0
Time point: 6738.0 | PatientsSeen: 36.0
