Time point: 233.0 | PatientsSeen: 1.0
Time point: 442.0 | PatientsSeen: 2.0
Time point: 652.0 | PatientsSeen: 3.0
Time point: 862.0 | PatientsSeen: 4.0
Time point: 1072.0 | PatientsSeen: 5.0
Time point: 1283.0 | PatientsSeen: 6.0
Time point: 1492.0 | PatientsSeen: 7.0
Time point: 1704.0 | PatientsSeen: 8.0
Time point: 1915.0 | PatientsSeen: 9.0
Time point: 2125.0 | PatientsSeen: 10.0
Time point: 2337.0 | PatientsSeen: 11.0
Time point: 2547.0 | PatientsSeen: 12.0
Time point: 2758.0 | PatientsSeen: 13.0
Time point: 2968.0 | PatientsSeen: 14.0
