Time point: 509.0 | correctWork: 1.0
Time point: 509.0 | stress: 2.0
Time point: 643.0 | correctWork: 2.0
Time point: 643.0 | stress: 3.0
Time point: 766.0 | mistakes: 1.0
Time point: 766.0 | stress: 11.0
Time point: 880.0 | mistakes: 2.0
Time point: 880.0 | stress: 19.0
Time point: 974.0 | correctWork: 3.0
Time point: 974.0 | stress: 20.0
Time point: 1108.0 | correctWork: 4.0
Time point: 1108.0 | stress: 21.0
Time point: 1289.0 | correctWork: 5.0
Time point: 1289.0 | stress: 22.0
Time point: 1393.0 | correctWork: 6.0
Time point: 1393.0 | stress: 23.0
Time point: 1514.0 | correctWork: 7.0
Time point: 1514.0 | stress: 24.0
Time point: 1632.0 | mistakes: 3.0
Time point: 1632.0 | stress: 32.0
Time point: 1743.0 | correctWork: 8.0
Time point: 1743.0 | stress: 33.0
Time point: 1853.0 | correctWork: 9.0
Time point: 1853.0 | stress: 34.0
Time point: 2044.0 | correctWork: 10.0
Time point: 2044.0 | stress: 35.0
Time point: 2149.0 | correctWork: 11.0
Time point: 2149.0 | stress: 36.0
Time point: 2419.0 | mistakes: 4.0
Time point: 2419.0 | stress: 44.0
Time point: 2548.0 | correctWork: 12.0
Time point: 2548.0 | stress: 45.0
Time point: 2920.0 | correctWork: 13.0
Time point: 2920.0 | stress: 46.0
Time point: 3053.0 | correctWork: 14.0
Time point: 3053.0 | stress: 47.0
Time point: 3158.0 | correctWork: 15.0
Time point: 3158.0 | stress: 48.0
Time point: 3279.0 | correctWork: 16.0
Time point: 3279.0 | stress: 49.0
Time point: 3396.0 | mistakes: 5.0
Time point: 3396.0 | stress: 57.0
Time point: 3590.0 | mistakes: 6.0
Time point: 3590.0 | stress: 65.0
Time point: 3733.0 | correctWork: 17.0
Time point: 3733.0 | stress: 66.0
Time point: 3899.0 | mistakes: 7.0
Time point: 3899.0 | stress: 74.0
