Time point: 234.0 | PatientsSeen: 1.0
Time point: 445.0 | PatientsSeen: 2.0
Time point: 250.0 | PatientsSeen: 1.0
Time point: 461.0 | PatientsSeen: 2.0
Time point: 671.0 | PatientsSeen: 3.0
Time point: 880.0 | PatientsSeen: 4.0
Time point: 1092.0 | PatientsSeen: 5.0
Time point: 1302.0 | PatientsSeen: 6.0
Time point: 1512.0 | PatientsSeen: 7.0
Time point: 1723.0 | PatientsSeen: 8.0
Time point: 1933.0 | PatientsSeen: 9.0
Time point: 2141.0 | PatientsSeen: 10.0
Time point: 2352.0 | PatientsSeen: 11.0
Time point: 2561.0 | PatientsSeen: 12.0
Time point: 2770.0 | PatientsSeen: 13.0
Time point: 2980.0 | PatientsSeen: 14.0
Time point: 3192.0 | PatientsSeen: 15.0
Time point: 3403.0 | PatientsSeen: 16.0
Time point: 3612.0 | PatientsSeen: 17.0
Time point: 3822.0 | PatientsSeen: 18.0
Time point: 4031.0 | PatientsSeen: 19.0
Time point: 4240.0 | PatientsSeen: 20.0
Time point: 4450.0 | PatientsSeen: 21.0
Time point: 4661.0 | PatientsSeen: 22.0
Time point: 4869.0 | PatientsSeen: 23.0
Time point: 5080.0 | PatientsSeen: 24.0
Time point: 5290.0 | PatientsSeen: 25.0
Time point: 5500.0 | PatientsSeen: 26.0
Time point: 5710.0 | PatientsSeen: 27.0
Time point: 5919.0 | PatientsSeen: 28.0
