Time point: 433.0 | correctWork: 1.0
Time point: 433.0 | stress: 2.0
Time point: 592.0 | correctWork: 2.0
Time point: 592.0 | stress: 3.0
Time point: 697.0 | correctWork: 3.0
Time point: 697.0 | stress: 4.0
Time point: 857.0 | correctWork: 4.0
Time point: 857.0 | stress: 5.0
Time point: 993.0 | correctWork: 5.0
Time point: 993.0 | stress: 6.0
Time point: 1097.0 | correctWork: 6.0
Time point: 1097.0 | stress: 7.0
Time point: 1392.0 | correctWork: 7.0
Time point: 1392.0 | stress: 8.0
Time point: 1683.0 | correctWork: 8.0
Time point: 1683.0 | stress: 9.0
Time point: 1832.0 | correctWork: 9.0
Time point: 1832.0 | stress: 10.0
Time point: 1958.0 | mistakes: 1.0
Time point: 1958.0 | stress: 18.0
Time point: 2048.0 | correctWork: 10.0
Time point: 2048.0 | stress: 19.0
Time point: 2418.0 | correctWork: 11.0
Time point: 2418.0 | stress: 20.0
Time point: 2503.0 | correctWork: 12.0
Time point: 2503.0 | stress: 21.0
Time point: 2653.0 | correctWork: 13.0
Time point: 2653.0 | stress: 22.0
Time point: 2759.0 | mistakes: 2.0
Time point: 2759.0 | stress: 30.0
Time point: 2987.0 | correctWork: 14.0
Time point: 2987.0 | stress: 31.0
Time point: 3151.0 | correctWork: 15.0
Time point: 3151.0 | stress: 32.0
Time point: 3406.0 | correctWork: 16.0
Time point: 3406.0 | stress: 33.0
Time point: 3575.0 | mistakes: 3.0
Time point: 3575.0 | stress: 41.0
Time point: 3762.0 | correctWork: 17.0
Time point: 3762.0 | stress: 42.0
Time point: 3869.0 | correctWork: 18.0
Time point: 3869.0 | stress: 43.0
Time point: 3973.0 | correctWork: 19.0
Time point: 3973.0 | stress: 44.0
Time point: 4142.0 | correctWork: 20.0
Time point: 4142.0 | stress: 45.0
Time point: 4289.0 | correctWork: 21.0
Time point: 4289.0 | stress: 46.0
Time point: 4454.0 | correctWork: 22.0
Time point: 4454.0 | stress: 47.0
Time point: 4559.0 | correctWork: 23.0
Time point: 4559.0 | stress: 48.0
Time point: 4649.0 | mistakes: 4.0
Time point: 4649.0 | stress: 56.0
Time point: 4792.0 | correctWork: 24.0
Time point: 4792.0 | stress: 57.0
Time point: 4897.0 | correctWork: 25.0
Time point: 4897.0 | stress: 58.0
Time point: 5045.0 | correctWork: 26.0
Time point: 5045.0 | stress: 59.0
Time point: 5137.0 | correctWork: 27.0
Time point: 5137.0 | stress: 60.0
Time point: 5233.0 | correctWork: 28.0
Time point: 5233.0 | stress: 61.0
Time point: 5304.0 | correctWork: 29.0
Time point: 5304.0 | stress: 62.0
Time point: 5487.0 | correctWork: 30.0
Time point: 5487.0 | stress: 63.0
Time point: 5714.0 | mistakes: 5.0
Time point: 5714.0 | stress: 71.0
Time point: 5882.0 | mistakes: 6.0
Time point: 5882.0 | stress: 79.0
Time point: 5993.0 | mistakes: 7.0
Time point: 5993.0 | stress: 87.0
Time point: 6119.0 | mistakes: 8.0
Time point: 6119.0 | stress: 95.0
Time point: 6285.0 | mistakes: 9.0
Time point: 6285.0 | stress: 103.0
Time point: 6408.0 | correctWork: 31.0
Time point: 6408.0 | stress: 104.0
Time point: 6516.0 | correctWork: 32.0
Time point: 6516.0 | stress: 105.0
Time point: 6661.0 | correctWork: 33.0
Time point: 6661.0 | stress: 106.0
Time point: 6828.0 | correctWork: 34.0
Time point: 6828.0 | stress: 107.0
Time point: 7060.0 | correctWork: 35.0
Time point: 7060.0 | stress: 108.0
Time point: 7229.0 | correctWork: 36.0
Time point: 7229.0 | stress: 109.0
Time point: 7480.0 | correctWork: 37.0
Time point: 7480.0 | stress: 110.0
Time point: 7585.0 | correctWork: 38.0
Time point: 7585.0 | stress: 111.0
Time point: 7676.0 | correctWork: 39.0
Time point: 7676.0 | stress: 112.0
