Time point: 257.0 | PatientsSeen: 1.0
Time point: 466.0 | PatientsSeen: 2.0
Time point: 676.0 | PatientsSeen: 3.0
Time point: 885.0 | PatientsSeen: 4.0
Time point: 1094.0 | PatientsSeen: 5.0
Time point: 1303.0 | PatientsSeen: 6.0
Time point: 1513.0 | PatientsSeen: 7.0
Time point: 1723.0 | PatientsSeen: 8.0
Time point: 1934.0 | PatientsSeen: 9.0
Time point: 2144.0 | PatientsSeen: 10.0
Time point: 2355.0 | PatientsSeen: 11.0
Time point: 2563.0 | PatientsSeen: 12.0
Time point: 2772.0 | PatientsSeen: 13.0
Time point: 2982.0 | PatientsSeen: 14.0
Time point: 3192.0 | PatientsSeen: 15.0
Time point: 3400.0 | PatientsSeen: 16.0
Time point: 3610.0 | PatientsSeen: 17.0
Time point: 3820.0 | PatientsSeen: 18.0
Time point: 4028.0 | PatientsSeen: 19.0
Time point: 4239.0 | PatientsSeen: 20.0
Time point: 4449.0 | PatientsSeen: 21.0
Time point: 4659.0 | PatientsSeen: 22.0
Time point: 4867.0 | PatientsSeen: 23.0
