Time point: 526.0 | correctWork: 1.0
Time point: 526.0 | stress: 2.0
Time point: 666.0 | correctWork: 2.0
Time point: 666.0 | stress: 3.0
Time point: 819.0 | correctWork: 3.0
Time point: 819.0 | stress: 4.0
Time point: 959.0 | mistakes: 1.0
Time point: 959.0 | stress: 12.0
Time point: 1082.0 | correctWork: 4.0
Time point: 1082.0 | stress: 13.0
Time point: 1240.0 | correctWork: 5.0
Time point: 1240.0 | stress: 14.0
Time point: 1329.0 | correctWork: 6.0
Time point: 1329.0 | stress: 15.0
Time point: 1487.0 | correctWork: 7.0
Time point: 1487.0 | stress: 16.0
Time point: 1620.0 | correctWork: 8.0
Time point: 1620.0 | stress: 17.0
Time point: 1726.0 | correctWork: 9.0
Time point: 1726.0 | stress: 18.0
Time point: 1872.0 | correctWork: 10.0
Time point: 1872.0 | stress: 19.0
Time point: 2060.0 | correctWork: 11.0
Time point: 2060.0 | stress: 20.0
Time point: 2213.0 | mistakes: 2.0
Time point: 2213.0 | stress: 28.0
Time point: 2356.0 | correctWork: 12.0
Time point: 2356.0 | stress: 29.0
Time point: 2441.0 | correctWork: 13.0
Time point: 2441.0 | stress: 30.0
Time point: 2550.0 | mistakes: 3.0
Time point: 2550.0 | stress: 38.0
Time point: 2646.0 | correctWork: 14.0
Time point: 2646.0 | stress: 39.0
Time point: 2810.0 | correctWork: 15.0
Time point: 2810.0 | stress: 40.0
Time point: 2904.0 | correctWork: 16.0
Time point: 2904.0 | stress: 41.0
Time point: 3072.0 | correctWork: 17.0
Time point: 3072.0 | stress: 42.0
Time point: 3217.0 | correctWork: 18.0
Time point: 3217.0 | stress: 43.0
Time point: 3385.0 | mistakes: 4.0
Time point: 3385.0 | stress: 51.0
Time point: 3513.0 | correctWork: 19.0
Time point: 3513.0 | stress: 52.0
Time point: 3744.0 | mistakes: 5.0
Time point: 3744.0 | stress: 60.0
