Time point: 533.0 | correctWork: 1.0
Time point: 533.0 | stress: 2.0
Time point: 651.0 | correctWork: 2.0
Time point: 651.0 | stress: 3.0
Time point: 757.0 | correctWork: 3.0
Time point: 757.0 | stress: 4.0
Time point: 863.0 | correctWork: 4.0
Time point: 863.0 | stress: 5.0
Time point: 996.0 | correctWork: 5.0
Time point: 996.0 | stress: 6.0
Time point: 1102.0 | mistakes: 1.0
Time point: 1102.0 | stress: 14.0
Time point: 1209.0 | correctWork: 6.0
Time point: 1209.0 | stress: 15.0
Time point: 1357.0 | correctWork: 7.0
Time point: 1357.0 | stress: 16.0
Time point: 1466.0 | correctWork: 8.0
Time point: 1466.0 | stress: 17.0
Time point: 1616.0 | correctWork: 9.0
Time point: 1616.0 | stress: 18.0
Time point: 1942.0 | mistakes: 2.0
Time point: 1942.0 | stress: 26.0
Time point: 2064.0 | correctWork: 10.0
Time point: 2064.0 | stress: 27.0
Time point: 2298.0 | correctWork: 11.0
Time point: 2298.0 | stress: 28.0
Time point: 2485.0 | correctWork: 12.0
Time point: 2485.0 | stress: 29.0
Time point: 2628.0 | correctWork: 13.0
Time point: 2628.0 | stress: 30.0
Time point: 2801.0 | correctWork: 14.0
Time point: 2801.0 | stress: 31.0
Time point: 2905.0 | correctWork: 15.0
Time point: 2905.0 | stress: 32.0
Time point: 3149.0 | correctWork: 16.0
Time point: 3149.0 | stress: 33.0
Time point: 3256.0 | correctWork: 17.0
Time point: 3256.0 | stress: 34.0
Time point: 3390.0 | mistakes: 3.0
Time point: 3390.0 | stress: 42.0
Time point: 3513.0 | correctWork: 18.0
Time point: 3513.0 | stress: 43.0
Time point: 3620.0 | correctWork: 19.0
Time point: 3620.0 | stress: 44.0
Time point: 3797.0 | mistakes: 4.0
Time point: 3797.0 | stress: 52.0
Time point: 3909.0 | correctWork: 20.0
Time point: 3909.0 | stress: 53.0
Time point: 4019.0 | correctWork: 21.0
Time point: 4019.0 | stress: 54.0
Time point: 4155.0 | mistakes: 5.0
Time point: 4155.0 | stress: 62.0
