Time point: 241.0 | PatientsSeen: 1.0
Time point: 427.0 | PatientsSeen: 2.0
Time point: 613.0 | PatientsSeen: 3.0
Time point: 799.0 | PatientsSeen: 4.0
Time point: 985.0 | PatientsSeen: 5.0
Time point: 1171.0 | PatientsSeen: 6.0
Time point: 1357.0 | PatientsSeen: 7.0
Time point: 1543.0 | PatientsSeen: 8.0
Time point: 1729.0 | PatientsSeen: 9.0
Time point: 1915.0 | PatientsSeen: 10.0
Time point: 2101.0 | PatientsSeen: 11.0
Time point: 2287.0 | PatientsSeen: 12.0
Time point: 2473.0 | PatientsSeen: 13.0
Time point: 2659.0 | PatientsSeen: 14.0
Time point: 2845.0 | PatientsSeen: 15.0
Time point: 3031.0 | PatientsSeen: 16.0
Time point: 3217.0 | PatientsSeen: 17.0
Time point: 3403.0 | PatientsSeen: 18.0
Time point: 3589.0 | PatientsSeen: 19.0
