Time point: 485.0 | correctWork: 1.0
Time point: 485.0 | stress: 2.0
Time point: 578.0 | correctWork: 2.0
Time point: 578.0 | stress: 3.0
Time point: 673.0 | correctWork: 3.0
Time point: 673.0 | stress: 4.0
Time point: 768.0 | correctWork: 4.0
Time point: 768.0 | stress: 5.0
Time point: 810.0 | correctWork: 5.0
Time point: 810.0 | stress: 6.0
Time point: 883.0 | correctWork: 6.0
Time point: 883.0 | stress: 7.0
Time point: 919.0 | correctWork: 7.0
Time point: 919.0 | stress: 8.0
Time point: 1011.0 | correctWork: 8.0
Time point: 1011.0 | stress: 9.0
Time point: 1105.0 | correctWork: 9.0
Time point: 1105.0 | stress: 10.0
Time point: 1198.0 | correctWork: 10.0
Time point: 1198.0 | stress: 11.0
Time point: 1293.0 | correctWork: 11.0
Time point: 1293.0 | stress: 12.0
Time point: 1430.0 | correctWork: 12.0
Time point: 1430.0 | stress: 13.0
Time point: 1523.0 | correctWork: 13.0
Time point: 1523.0 | stress: 14.0
Time point: 1666.0 | correctWork: 14.0
Time point: 1666.0 | stress: 15.0
Time point: 1755.0 | correctWork: 15.0
Time point: 1755.0 | stress: 16.0
Time point: 1848.0 | correctWork: 16.0
Time point: 1848.0 | stress: 17.0
Time point: 2020.0 | correctWork: 17.0
Time point: 2020.0 | stress: 18.0
Time point: 2114.0 | correctWork: 18.0
Time point: 2114.0 | stress: 19.0
