Time point: 433.0 | correctWork: 1.0
Time point: 433.0 | stress: 2.0
Time point: 520.0 | correctWork: 2.0
Time point: 520.0 | stress: 3.0
Time point: 610.0 | correctWork: 3.0
Time point: 610.0 | stress: 4.0
Time point: 732.0 | correctWork: 4.0
Time point: 732.0 | stress: 5.0
Time point: 830.0 | correctWork: 5.0
Time point: 830.0 | stress: 6.0
Time point: 921.0 | correctWork: 6.0
Time point: 921.0 | stress: 7.0
Time point: 1040.0 | correctWork: 7.0
Time point: 1040.0 | stress: 8.0
Time point: 1129.0 | correctWork: 8.0
Time point: 1129.0 | stress: 9.0
Time point: 1186.0 | correctWork: 9.0
Time point: 1186.0 | stress: 10.0
Time point: 1274.0 | correctWork: 10.0
Time point: 1274.0 | stress: 11.0
Time point: 1395.0 | correctWork: 11.0
Time point: 1395.0 | stress: 12.0
Time point: 1411.0 | correctWork: 12.0
Time point: 1411.0 | stress: 13.0
Time point: 1499.0 | correctWork: 13.0
Time point: 1499.0 | stress: 14.0
Time point: 1647.0 | correctWork: 14.0
Time point: 1647.0 | stress: 15.0
Time point: 1770.0 | correctWork: 15.0
Time point: 1770.0 | stress: 16.0
Time point: 1860.0 | correctWork: 16.0
Time point: 1860.0 | stress: 17.0
Time point: 1949.0 | correctWork: 17.0
Time point: 1949.0 | stress: 18.0
Time point: 2039.0 | correctWork: 18.0
Time point: 2039.0 | stress: 19.0
Time point: 2222.0 | correctWork: 19.0
Time point: 2222.0 | stress: 20.0
Time point: 2312.0 | correctWork: 20.0
Time point: 2312.0 | stress: 21.0
Time point: 2464.0 | correctWork: 21.0
Time point: 2464.0 | stress: 22.0
Time point: 2575.0 | correctWork: 22.0
Time point: 2575.0 | stress: 23.0
Time point: 2719.0 | correctWork: 23.0
Time point: 2719.0 | stress: 24.0
Time point: 2808.0 | correctWork: 24.0
Time point: 2808.0 | stress: 25.0
Time point: 2992.0 | correctWork: 25.0
Time point: 2992.0 | stress: 26.0
Time point: 3088.0 | correctWork: 26.0
Time point: 3088.0 | stress: 27.0
Time point: 3176.0 | correctWork: 27.0
Time point: 3176.0 | stress: 28.0
Time point: 3333.0 | correctWork: 28.0
Time point: 3333.0 | stress: 29.0
Time point: 3424.0 | correctWork: 29.0
Time point: 3424.0 | stress: 30.0
Time point: 3514.0 | correctWork: 30.0
Time point: 3514.0 | stress: 31.0
