Time point: 172.0 | correctWork: 1.0
Time point: 172.0 | stress: 2.0
Time point: 230.0 | correctWork: 2.0
Time point: 230.0 | stress: 3.0
Time point: 288.0 | correctWork: 3.0
Time point: 288.0 | stress: 4.0
Time point: 346.0 | correctWork: 4.0
Time point: 346.0 | stress: 5.0
Time point: 404.0 | correctWork: 5.0
Time point: 404.0 | stress: 6.0
Time point: 462.0 | mistakes: 1.0
Time point: 462.0 | stress: 14.0
Time point: 520.0 | correctWork: 6.0
Time point: 520.0 | stress: 15.0
Time point: 579.0 | correctWork: 7.0
Time point: 579.0 | stress: 16.0
Time point: 637.0 | mistakes: 2.0
Time point: 637.0 | stress: 24.0
Time point: 695.0 | mistakes: 3.0
Time point: 695.0 | stress: 32.0
Time point: 754.0 | correctWork: 8.0
Time point: 754.0 | stress: 33.0
Time point: 813.0 | correctWork: 9.0
Time point: 813.0 | stress: 34.0
Time point: 871.0 | correctWork: 10.0
Time point: 871.0 | stress: 35.0
Time point: 929.0 | correctWork: 11.0
Time point: 929.0 | stress: 36.0
Time point: 987.0 | correctWork: 12.0
Time point: 987.0 | stress: 37.0
Time point: 1045.0 | mistakes: 4.0
Time point: 1045.0 | stress: 45.0
Time point: 1103.0 | correctWork: 13.0
Time point: 1103.0 | stress: 46.0
Time point: 1161.0 | correctWork: 14.0
Time point: 1161.0 | stress: 47.0
Time point: 1220.0 | correctWork: 15.0
Time point: 1220.0 | stress: 48.0
