Time point: 709.0 | PatientsSeen: 1.0
Time point: 1334.0 | PatientsSeen: 2.0
Time point: 1959.0 | PatientsSeen: 3.0
Time point: 2584.0 | PatientsSeen: 4.0
Time point: 3209.0 | PatientsSeen: 5.0
Time point: 3833.0 | PatientsSeen: 6.0
Time point: 4458.0 | PatientsSeen: 7.0
Time point: 5084.0 | PatientsSeen: 8.0
Time point: 5709.0 | PatientsSeen: 9.0
Time point: 6334.0 | PatientsSeen: 10.0
Time point: 6959.0 | PatientsSeen: 11.0
Time point: 7584.0 | PatientsSeen: 12.0
Time point: 8208.0 | PatientsSeen: 13.0
Time point: 8833.0 | PatientsSeen: 14.0
