Time point: 249.0 | PatientsSeen: 1.0
Time point: 459.0 | PatientsSeen: 2.0
Time point: 235.0 | PatientsSeen: 1.0
Time point: 446.0 | PatientsSeen: 2.0
Time point: 658.0 | PatientsSeen: 3.0
Time point: 869.0 | PatientsSeen: 4.0
Time point: 1079.0 | PatientsSeen: 5.0
Time point: 1291.0 | PatientsSeen: 6.0
Time point: 1502.0 | PatientsSeen: 7.0
Time point: 1713.0 | PatientsSeen: 8.0
Time point: 1922.0 | PatientsSeen: 9.0
Time point: 2132.0 | PatientsSeen: 10.0
Time point: 2342.0 | PatientsSeen: 11.0
Time point: 2553.0 | PatientsSeen: 12.0
Time point: 2763.0 | PatientsSeen: 13.0
Time point: 2973.0 | PatientsSeen: 14.0
Time point: 3183.0 | PatientsSeen: 15.0
Time point: 3394.0 | PatientsSeen: 16.0
Time point: 3604.0 | PatientsSeen: 17.0
Time point: 3815.0 | PatientsSeen: 18.0
Time point: 4024.0 | PatientsSeen: 19.0
Time point: 4233.0 | PatientsSeen: 20.0
Time point: 4443.0 | PatientsSeen: 21.0
Time point: 4654.0 | PatientsSeen: 22.0
Time point: 4864.0 | PatientsSeen: 23.0
Time point: 5074.0 | PatientsSeen: 24.0
Time point: 5284.0 | PatientsSeen: 25.0
Time point: 5494.0 | PatientsSeen: 26.0
Time point: 5705.0 | PatientsSeen: 27.0
Time point: 5915.0 | PatientsSeen: 28.0
