Time point: 258.0 | PatientsSeen: 1.0
Time point: 466.0 | PatientsSeen: 2.0
Time point: 676.0 | PatientsSeen: 3.0
Time point: 886.0 | PatientsSeen: 4.0
Time point: 1097.0 | PatientsSeen: 5.0
Time point: 1308.0 | PatientsSeen: 6.0
Time point: 1518.0 | PatientsSeen: 7.0
Time point: 1726.0 | PatientsSeen: 8.0
Time point: 1935.0 | PatientsSeen: 9.0
Time point: 2145.0 | PatientsSeen: 10.0
Time point: 2356.0 | PatientsSeen: 11.0
Time point: 2565.0 | PatientsSeen: 12.0
Time point: 2776.0 | PatientsSeen: 13.0
Time point: 2986.0 | PatientsSeen: 14.0
Time point: 3196.0 | PatientsSeen: 15.0
Time point: 3405.0 | PatientsSeen: 16.0
