Time point: 240.0 | PatientsSeen: 1.0
Time point: 426.0 | PatientsSeen: 2.0
Time point: 612.0 | PatientsSeen: 3.0
Time point: 798.0 | PatientsSeen: 4.0
Time point: 984.0 | PatientsSeen: 5.0
Time point: 1170.0 | PatientsSeen: 6.0
Time point: 1356.0 | PatientsSeen: 7.0
Time point: 1542.0 | PatientsSeen: 8.0
Time point: 1728.0 | PatientsSeen: 9.0
Time point: 1914.0 | PatientsSeen: 10.0
Time point: 2100.0 | PatientsSeen: 11.0
Time point: 2286.0 | PatientsSeen: 12.0
Time point: 2472.0 | PatientsSeen: 13.0
Time point: 2658.0 | PatientsSeen: 14.0
