Time point: 240.0 | PatientsSeen: 1.0
Time point: 449.0 | PatientsSeen: 2.0
Time point: 658.0 | PatientsSeen: 3.0
Time point: 866.0 | PatientsSeen: 4.0
Time point: 1075.0 | PatientsSeen: 5.0
Time point: 1283.0 | PatientsSeen: 6.0
Time point: 1491.0 | PatientsSeen: 7.0
Time point: 1701.0 | PatientsSeen: 8.0
Time point: 1909.0 | PatientsSeen: 9.0
Time point: 2118.0 | PatientsSeen: 10.0
Time point: 2326.0 | PatientsSeen: 11.0
Time point: 2536.0 | PatientsSeen: 12.0
Time point: 2745.0 | PatientsSeen: 13.0
Time point: 2955.0 | PatientsSeen: 14.0
Time point: 3166.0 | PatientsSeen: 15.0
Time point: 3377.0 | PatientsSeen: 16.0
Time point: 3587.0 | PatientsSeen: 17.0
Time point: 3796.0 | PatientsSeen: 18.0
Time point: 4004.0 | PatientsSeen: 19.0
Time point: 4215.0 | PatientsSeen: 20.0
Time point: 4425.0 | PatientsSeen: 21.0
Time point: 4634.0 | PatientsSeen: 22.0
