Time point: 257.0 | PatientsSeen: 1.0
Time point: 467.0 | PatientsSeen: 2.0
Time point: 675.0 | PatientsSeen: 3.0
Time point: 885.0 | PatientsSeen: 4.0
Time point: 1095.0 | PatientsSeen: 5.0
Time point: 1304.0 | PatientsSeen: 6.0
Time point: 1512.0 | PatientsSeen: 7.0
Time point: 1723.0 | PatientsSeen: 8.0
Time point: 1932.0 | PatientsSeen: 9.0
Time point: 2141.0 | PatientsSeen: 10.0
Time point: 2351.0 | PatientsSeen: 11.0
Time point: 2561.0 | PatientsSeen: 12.0
Time point: 2770.0 | PatientsSeen: 13.0
Time point: 2980.0 | PatientsSeen: 14.0
Time point: 3191.0 | PatientsSeen: 15.0
Time point: 3401.0 | PatientsSeen: 16.0
Time point: 3609.0 | PatientsSeen: 17.0
Time point: 3818.0 | PatientsSeen: 18.0
Time point: 4028.0 | PatientsSeen: 19.0
Time point: 4237.0 | PatientsSeen: 20.0
