Time point: 353.0 | correctWork: 1.0
Time point: 353.0 | stress: 2.0
Time point: 481.0 | correctWork: 2.0
Time point: 481.0 | stress: 3.0
Time point: 571.0 | correctWork: 3.0
Time point: 571.0 | stress: 4.0
Time point: 660.0 | correctWork: 4.0
Time point: 660.0 | stress: 5.0
Time point: 771.0 | correctWork: 5.0
Time point: 771.0 | stress: 6.0
Time point: 787.0 | correctWork: 6.0
Time point: 787.0 | stress: 7.0
Time point: 831.0 | correctWork: 7.0
Time point: 831.0 | stress: 8.0
Time point: 919.0 | correctWork: 8.0
Time point: 919.0 | stress: 9.0
Time point: 999.0 | correctWork: 9.0
Time point: 999.0 | stress: 10.0
Time point: 1110.0 | correctWork: 10.0
Time point: 1110.0 | stress: 11.0
Time point: 1199.0 | correctWork: 11.0
Time point: 1199.0 | stress: 12.0
Time point: 1342.0 | correctWork: 12.0
Time point: 1342.0 | stress: 13.0
Time point: 1368.0 | correctWork: 13.0
Time point: 1368.0 | stress: 14.0
Time point: 1407.0 | correctWork: 14.0
Time point: 1407.0 | stress: 15.0
Time point: 1499.0 | correctWork: 15.0
Time point: 1499.0 | stress: 16.0
Time point: 1676.0 | correctWork: 16.0
Time point: 1676.0 | stress: 17.0
Time point: 1776.0 | correctWork: 17.0
Time point: 1776.0 | stress: 18.0
Time point: 1904.0 | correctWork: 18.0
Time point: 1904.0 | stress: 19.0
Time point: 2041.0 | correctWork: 19.0
Time point: 2041.0 | stress: 20.0
Time point: 2140.0 | correctWork: 20.0
Time point: 2140.0 | stress: 21.0
Time point: 2229.0 | correctWork: 21.0
Time point: 2229.0 | stress: 22.0
Time point: 2385.0 | correctWork: 22.0
Time point: 2385.0 | stress: 23.0
Time point: 2657.0 | correctWork: 23.0
Time point: 2657.0 | stress: 24.0
Time point: 2784.0 | correctWork: 24.0
Time point: 2784.0 | stress: 25.0
Time point: 2879.0 | correctWork: 25.0
Time point: 2879.0 | stress: 26.0
Time point: 2977.0 | correctWork: 26.0
Time point: 2977.0 | stress: 27.0
Time point: 3147.0 | correctWork: 27.0
Time point: 3147.0 | stress: 28.0
Time point: 3237.0 | correctWork: 28.0
Time point: 3237.0 | stress: 29.0
Time point: 3424.0 | correctWork: 29.0
Time point: 3424.0 | stress: 30.0
Time point: 3510.0 | correctWork: 30.0
Time point: 3510.0 | stress: 31.0
