Time point: 251.0 | PatientsSeen: 1.0
Time point: 462.0 | PatientsSeen: 2.0
Time point: 672.0 | PatientsSeen: 3.0
Time point: 883.0 | PatientsSeen: 4.0
Time point: 1094.0 | PatientsSeen: 5.0
Time point: 1304.0 | PatientsSeen: 6.0
Time point: 1514.0 | PatientsSeen: 7.0
Time point: 1724.0 | PatientsSeen: 8.0
Time point: 1935.0 | PatientsSeen: 9.0
Time point: 2146.0 | PatientsSeen: 10.0
Time point: 2356.0 | PatientsSeen: 11.0
Time point: 2567.0 | PatientsSeen: 12.0
Time point: 2776.0 | PatientsSeen: 13.0
Time point: 2986.0 | PatientsSeen: 14.0
Time point: 3197.0 | PatientsSeen: 15.0
Time point: 3408.0 | PatientsSeen: 16.0
Time point: 3618.0 | PatientsSeen: 17.0
Time point: 3827.0 | PatientsSeen: 18.0
Time point: 4037.0 | PatientsSeen: 19.0
Time point: 4248.0 | PatientsSeen: 20.0
