Time point: 238.0 | PatientsSeen: 1.0
Time point: 423.0 | PatientsSeen: 2.0
Time point: 609.0 | PatientsSeen: 3.0
Time point: 794.0 | PatientsSeen: 4.0
Time point: 979.0 | PatientsSeen: 5.0
Time point: 1164.0 | PatientsSeen: 6.0
Time point: 1349.0 | PatientsSeen: 7.0
Time point: 1535.0 | PatientsSeen: 8.0
Time point: 1721.0 | PatientsSeen: 9.0
Time point: 1907.0 | PatientsSeen: 10.0
Time point: 2093.0 | PatientsSeen: 11.0
Time point: 2278.0 | PatientsSeen: 12.0
Time point: 2463.0 | PatientsSeen: 13.0
Time point: 2649.0 | PatientsSeen: 14.0
Time point: 2835.0 | PatientsSeen: 15.0
Time point: 3020.0 | PatientsSeen: 16.0
Time point: 3206.0 | PatientsSeen: 17.0
Time point: 3392.0 | PatientsSeen: 18.0
Time point: 3577.0 | PatientsSeen: 19.0
Time point: 3763.0 | PatientsSeen: 20.0
Time point: 3949.0 | PatientsSeen: 21.0
Time point: 4134.0 | PatientsSeen: 22.0
Time point: 4320.0 | PatientsSeen: 23.0
Time point: 4505.0 | PatientsSeen: 24.0
Time point: 4691.0 | PatientsSeen: 25.0
Time point: 4877.0 | PatientsSeen: 26.0
Time point: 5063.0 | PatientsSeen: 27.0
Time point: 5248.0 | PatientsSeen: 28.0
Time point: 5433.0 | PatientsSeen: 29.0
Time point: 5618.0 | PatientsSeen: 30.0
Time point: 5804.0 | PatientsSeen: 31.0
Time point: 5990.0 | PatientsSeen: 32.0
Time point: 6176.0 | PatientsSeen: 33.0
Time point: 6362.0 | PatientsSeen: 34.0
Time point: 6547.0 | PatientsSeen: 35.0
Time point: 6733.0 | PatientsSeen: 36.0
Time point: 6919.0 | PatientsSeen: 37.0
Time point: 7105.0 | PatientsSeen: 38.0
Time point: 7291.0 | PatientsSeen: 39.0
Time point: 7476.0 | PatientsSeen: 40.0
Time point: 7661.0 | PatientsSeen: 41.0
Time point: 7847.0 | PatientsSeen: 42.0
Time point: 8033.0 | PatientsSeen: 43.0
Time point: 8219.0 | PatientsSeen: 44.0
Time point: 8405.0 | PatientsSeen: 45.0
Time point: 8591.0 | PatientsSeen: 46.0
Time point: 8777.0 | PatientsSeen: 47.0
Time point: 8963.0 | PatientsSeen: 48.0
Time point: 9149.0 | PatientsSeen: 49.0
