Time point: 435.0 | correctWork: 1.0
Time point: 435.0 | stress: 2.0
Time point: 547.0 | correctWork: 2.0
Time point: 547.0 | stress: 3.0
Time point: 644.0 | correctWork: 3.0
Time point: 644.0 | stress: 4.0
Time point: 724.0 | correctWork: 4.0
Time point: 724.0 | stress: 5.0
Time point: 792.0 | correctWork: 5.0
Time point: 792.0 | stress: 6.0
Time point: 890.0 | correctWork: 6.0
Time point: 890.0 | stress: 7.0
Time point: 1001.0 | correctWork: 7.0
Time point: 1001.0 | stress: 8.0
Time point: 1139.0 | correctWork: 8.0
Time point: 1139.0 | stress: 9.0
Time point: 1249.0 | correctWork: 9.0
Time point: 1249.0 | stress: 10.0
Time point: 1403.0 | correctWork: 10.0
Time point: 1403.0 | stress: 11.0
Time point: 1515.0 | correctWork: 11.0
Time point: 1515.0 | stress: 12.0
