Time point: 251.0 | PatientsSeen: 1.0
Time point: 462.0 | PatientsSeen: 2.0
Time point: 673.0 | PatientsSeen: 3.0
Time point: 883.0 | PatientsSeen: 4.0
Time point: 1093.0 | PatientsSeen: 5.0
Time point: 1302.0 | PatientsSeen: 6.0
Time point: 1512.0 | PatientsSeen: 7.0
Time point: 1720.0 | PatientsSeen: 8.0
Time point: 1929.0 | PatientsSeen: 9.0
Time point: 2139.0 | PatientsSeen: 10.0
Time point: 2349.0 | PatientsSeen: 11.0
Time point: 2559.0 | PatientsSeen: 12.0
Time point: 2771.0 | PatientsSeen: 13.0
Time point: 2980.0 | PatientsSeen: 14.0
Time point: 3190.0 | PatientsSeen: 15.0
Time point: 3401.0 | PatientsSeen: 16.0
Time point: 3612.0 | PatientsSeen: 17.0
Time point: 3823.0 | PatientsSeen: 18.0
Time point: 4033.0 | PatientsSeen: 19.0
Time point: 4242.0 | PatientsSeen: 20.0
