Time point: 242.0 | PatientsSeen: 1.0
Time point: 428.0 | PatientsSeen: 2.0
Time point: 614.0 | PatientsSeen: 3.0
Time point: 800.0 | PatientsSeen: 4.0
Time point: 986.0 | PatientsSeen: 5.0
Time point: 1172.0 | PatientsSeen: 6.0
Time point: 1358.0 | PatientsSeen: 7.0
Time point: 1544.0 | PatientsSeen: 8.0
Time point: 1730.0 | PatientsSeen: 9.0
Time point: 1916.0 | PatientsSeen: 10.0
Time point: 2102.0 | PatientsSeen: 11.0
Time point: 2288.0 | PatientsSeen: 12.0
Time point: 2474.0 | PatientsSeen: 13.0
Time point: 2660.0 | PatientsSeen: 14.0
Time point: 2846.0 | PatientsSeen: 15.0
Time point: 3032.0 | PatientsSeen: 16.0
Time point: 3218.0 | PatientsSeen: 17.0
Time point: 3404.0 | PatientsSeen: 18.0
Time point: 3590.0 | PatientsSeen: 19.0
Time point: 3776.0 | PatientsSeen: 20.0
Time point: 3962.0 | PatientsSeen: 21.0
Time point: 4148.0 | PatientsSeen: 22.0
Time point: 4334.0 | PatientsSeen: 23.0
Time point: 4520.0 | PatientsSeen: 24.0
Time point: 4706.0 | PatientsSeen: 25.0
Time point: 4892.0 | PatientsSeen: 26.0
Time point: 5078.0 | PatientsSeen: 27.0
Time point: 5264.0 | PatientsSeen: 28.0
Time point: 5450.0 | PatientsSeen: 29.0
Time point: 5636.0 | PatientsSeen: 30.0
Time point: 5822.0 | PatientsSeen: 31.0
Time point: 6008.0 | PatientsSeen: 32.0
Time point: 6194.0 | PatientsSeen: 33.0
Time point: 6380.0 | PatientsSeen: 34.0
Time point: 6566.0 | PatientsSeen: 35.0
Time point: 6752.0 | PatientsSeen: 36.0
