Time point: 256.0 | PatientsSeen: 1.0
Time point: 266.0 | PatientsSeen: 1.0
Time point: 476.0 | PatientsSeen: 2.0
Time point: 686.0 | PatientsSeen: 3.0
Time point: 894.0 | PatientsSeen: 4.0
Time point: 1104.0 | PatientsSeen: 5.0
Time point: 1314.0 | PatientsSeen: 6.0
Time point: 1522.0 | PatientsSeen: 7.0
Time point: 1732.0 | PatientsSeen: 8.0
Time point: 1941.0 | PatientsSeen: 9.0
Time point: 2151.0 | PatientsSeen: 10.0
Time point: 2360.0 | PatientsSeen: 11.0
Time point: 2571.0 | PatientsSeen: 12.0
Time point: 2782.0 | PatientsSeen: 13.0
Time point: 2992.0 | PatientsSeen: 14.0
Time point: 3202.0 | PatientsSeen: 15.0
Time point: 3411.0 | PatientsSeen: 16.0
Time point: 3621.0 | PatientsSeen: 17.0
Time point: 3830.0 | PatientsSeen: 18.0
Time point: 4041.0 | PatientsSeen: 19.0
Time point: 4249.0 | PatientsSeen: 20.0
