Time point: 287.0 | PatientsSeen: 1.0
Time point: 328.0 | PatientsSeen: 2.0
Time point: 371.0 | PatientsSeen: 3.0
Time point: 412.0 | PatientsSeen: 4.0
Time point: 452.0 | PatientsSeen: 5.0
Time point: 494.0 | PatientsSeen: 6.0
Time point: 536.0 | PatientsSeen: 7.0
Time point: 578.0 | PatientsSeen: 8.0
Time point: 621.0 | PatientsSeen: 9.0
Time point: 663.0 | PatientsSeen: 10.0
Time point: 704.0 | PatientsSeen: 11.0
Time point: 746.0 | PatientsSeen: 12.0
Time point: 787.0 | PatientsSeen: 13.0
Time point: 828.0 | PatientsSeen: 14.0
Time point: 869.0 | PatientsSeen: 15.0
Time point: 911.0 | PatientsSeen: 16.0
Time point: 953.0 | PatientsSeen: 17.0
Time point: 995.0 | PatientsSeen: 18.0
Time point: 1037.0 | PatientsSeen: 19.0
Time point: 1083.0 | PatientsSeen: 20.0
Time point: 1130.0 | PatientsSeen: 21.0
Time point: 1178.0 | PatientsSeen: 22.0
Time point: 1225.0 | PatientsSeen: 23.0
Time point: 1274.0 | PatientsSeen: 24.0
Time point: 1323.0 | PatientsSeen: 25.0
Time point: 1371.0 | PatientsSeen: 26.0
Time point: 1418.0 | PatientsSeen: 27.0
Time point: 1468.0 | PatientsSeen: 28.0
Time point: 1514.0 | PatientsSeen: 29.0
Time point: 1563.0 | PatientsSeen: 30.0
Time point: 1612.0 | PatientsSeen: 31.0
Time point: 1659.0 | PatientsSeen: 32.0
Time point: 1705.0 | PatientsSeen: 33.0
Time point: 1755.0 | PatientsSeen: 34.0
Time point: 1801.0 | PatientsSeen: 35.0
Time point: 1850.0 | PatientsSeen: 36.0
Time point: 1899.0 | PatientsSeen: 37.0
Time point: 1946.0 | PatientsSeen: 38.0
Time point: 1996.0 | PatientsSeen: 39.0
Time point: 2042.0 | PatientsSeen: 40.0
Time point: 2091.0 | PatientsSeen: 41.0
Time point: 2140.0 | PatientsSeen: 42.0
Time point: 2186.0 | PatientsSeen: 43.0
