Time point: 226.0 | PatientsSeen: 1.0
Time point: 436.0 | PatientsSeen: 2.0
Time point: 645.0 | PatientsSeen: 3.0
Time point: 854.0 | PatientsSeen: 4.0
Time point: 1064.0 | PatientsSeen: 5.0
Time point: 1274.0 | PatientsSeen: 6.0
Time point: 1483.0 | PatientsSeen: 7.0
Time point: 1692.0 | PatientsSeen: 8.0
Time point: 1901.0 | PatientsSeen: 9.0
Time point: 2110.0 | PatientsSeen: 10.0
Time point: 2319.0 | PatientsSeen: 11.0
Time point: 2528.0 | PatientsSeen: 12.0
Time point: 2737.0 | PatientsSeen: 13.0
Time point: 2946.0 | PatientsSeen: 14.0
Time point: 3155.0 | PatientsSeen: 15.0
Time point: 3364.0 | PatientsSeen: 16.0
