Time point: 257.0 | PatientsSeen: 1.0
Time point: 466.0 | PatientsSeen: 2.0
Time point: 676.0 | PatientsSeen: 3.0
Time point: 885.0 | PatientsSeen: 4.0
Time point: 1094.0 | PatientsSeen: 5.0
Time point: 1303.0 | PatientsSeen: 6.0
Time point: 1513.0 | PatientsSeen: 7.0
Time point: 1723.0 | PatientsSeen: 8.0
Time point: 1932.0 | PatientsSeen: 9.0
Time point: 2142.0 | PatientsSeen: 10.0
Time point: 2351.0 | PatientsSeen: 11.0
Time point: 2560.0 | PatientsSeen: 12.0
Time point: 2769.0 | PatientsSeen: 13.0
Time point: 2979.0 | PatientsSeen: 14.0
Time point: 3187.0 | PatientsSeen: 15.0
Time point: 3395.0 | PatientsSeen: 16.0
Time point: 3605.0 | PatientsSeen: 17.0
Time point: 3816.0 | PatientsSeen: 18.0
