Time point: 767.0 | PatientsSeen: 1.0
Time point: 1392.0 | PatientsSeen: 2.0
Time point: 2016.0 | PatientsSeen: 3.0
Time point: 2640.0 | PatientsSeen: 4.0
Time point: 3264.0 | PatientsSeen: 5.0
Time point: 3890.0 | PatientsSeen: 6.0
Time point: 4514.0 | PatientsSeen: 7.0
Time point: 5139.0 | PatientsSeen: 8.0
Time point: 5763.0 | PatientsSeen: 9.0
Time point: 6389.0 | PatientsSeen: 10.0
Time point: 7015.0 | PatientsSeen: 11.0
Time point: 7641.0 | PatientsSeen: 12.0
Time point: 8266.0 | PatientsSeen: 13.0
Time point: 8892.0 | PatientsSeen: 14.0
Time point: 9516.0 | PatientsSeen: 15.0
Time point: 10141.0 | PatientsSeen: 16.0
Time point: 10766.0 | PatientsSeen: 17.0
