Time point: 74.0 | PatientsSeen: 1.0
Time point: 116.0 | PatientsSeen: 2.0
Time point: 158.0 | PatientsSeen: 3.0
Time point: 201.0 | PatientsSeen: 4.0
Time point: 243.0 | PatientsSeen: 5.0
Time point: 285.0 | PatientsSeen: 6.0
Time point: 327.0 | PatientsSeen: 7.0
Time point: 368.0 | PatientsSeen: 8.0
Time point: 410.0 | PatientsSeen: 9.0
Time point: 452.0 | PatientsSeen: 10.0
Time point: 495.0 | PatientsSeen: 11.0
Time point: 536.0 | PatientsSeen: 12.0
Time point: 579.0 | PatientsSeen: 13.0
Time point: 620.0 | PatientsSeen: 14.0
Time point: 662.0 | PatientsSeen: 15.0
Time point: 705.0 | PatientsSeen: 16.0
Time point: 745.0 | PatientsSeen: 17.0
Time point: 788.0 | PatientsSeen: 18.0
Time point: 831.0 | PatientsSeen: 19.0
Time point: 872.0 | PatientsSeen: 20.0
Time point: 914.0 | PatientsSeen: 21.0
Time point: 956.0 | PatientsSeen: 22.0
Time point: 1001.0 | PatientsSeen: 23.0
