Time point: 219.0 | PatientsSeen: 1.0
Time point: 261.0 | PatientsSeen: 2.0
Time point: 304.0 | PatientsSeen: 3.0
Time point: 347.0 | PatientsSeen: 4.0
Time point: 390.0 | PatientsSeen: 5.0
Time point: 444.0 | PatientsSeen: 6.0
Time point: 508.0 | PatientsSeen: 7.0
Time point: 572.0 | PatientsSeen: 8.0
Time point: 634.0 | PatientsSeen: 9.0
Time point: 698.0 | PatientsSeen: 10.0
Time point: 758.0 | PatientsSeen: 11.0
Time point: 823.0 | PatientsSeen: 12.0
Time point: 884.0 | PatientsSeen: 13.0
Time point: 948.0 | PatientsSeen: 14.0
Time point: 1011.0 | PatientsSeen: 15.0
Time point: 1075.0 | PatientsSeen: 16.0
Time point: 1137.0 | PatientsSeen: 17.0
Time point: 1200.0 | PatientsSeen: 18.0
Time point: 1263.0 | PatientsSeen: 19.0
Time point: 1326.0 | PatientsSeen: 20.0
Time point: 1389.0 | PatientsSeen: 21.0
Time point: 1454.0 | PatientsSeen: 22.0
Time point: 1515.0 | PatientsSeen: 23.0
Time point: 1578.0 | PatientsSeen: 24.0
Time point: 1642.0 | PatientsSeen: 25.0
Time point: 1705.0 | PatientsSeen: 26.0
Time point: 1767.0 | PatientsSeen: 27.0
Time point: 1829.0 | PatientsSeen: 28.0
Time point: 1893.0 | PatientsSeen: 29.0
Time point: 1957.0 | PatientsSeen: 30.0
Time point: 2020.0 | PatientsSeen: 31.0
Time point: 2082.0 | PatientsSeen: 32.0
Time point: 2145.0 | PatientsSeen: 33.0
Time point: 2206.0 | PatientsSeen: 34.0
Time point: 2271.0 | PatientsSeen: 35.0
Time point: 2335.0 | PatientsSeen: 36.0
Time point: 2397.0 | PatientsSeen: 37.0
Time point: 2461.0 | PatientsSeen: 38.0
Time point: 2521.0 | PatientsSeen: 39.0
Time point: 2586.0 | PatientsSeen: 40.0
Time point: 2649.0 | PatientsSeen: 41.0
Time point: 2711.0 | PatientsSeen: 42.0
Time point: 2776.0 | PatientsSeen: 43.0
Time point: 2839.0 | PatientsSeen: 44.0
Time point: 2901.0 | PatientsSeen: 45.0
Time point: 2963.0 | PatientsSeen: 46.0
Time point: 3028.0 | PatientsSeen: 47.0
Time point: 3091.0 | PatientsSeen: 48.0
Time point: 3154.0 | PatientsSeen: 49.0
Time point: 3216.0 | PatientsSeen: 50.0
Time point: 3281.0 | PatientsSeen: 51.0
Time point: 3341.0 | PatientsSeen: 52.0
Time point: 3405.0 | PatientsSeen: 53.0
Time point: 3468.0 | PatientsSeen: 54.0
Time point: 3530.0 | PatientsSeen: 55.0
Time point: 3593.0 | PatientsSeen: 56.0
Time point: 3656.0 | PatientsSeen: 57.0
Time point: 3722.0 | PatientsSeen: 58.0
Time point: 3782.0 | PatientsSeen: 59.0
Time point: 3847.0 | PatientsSeen: 60.0
Time point: 3909.0 | PatientsSeen: 61.0
Time point: 3973.0 | PatientsSeen: 62.0
Time point: 4036.0 | PatientsSeen: 63.0
Time point: 4097.0 | PatientsSeen: 64.0
Time point: 4161.0 | PatientsSeen: 65.0
Time point: 4223.0 | PatientsSeen: 66.0
Time point: 4287.0 | PatientsSeen: 67.0
Time point: 4350.0 | PatientsSeen: 68.0
Time point: 4412.0 | PatientsSeen: 69.0
Time point: 4476.0 | PatientsSeen: 70.0
Time point: 4539.0 | PatientsSeen: 71.0
Time point: 4603.0 | PatientsSeen: 72.0
Time point: 4666.0 | PatientsSeen: 73.0
Time point: 4728.0 | PatientsSeen: 74.0
Time point: 4791.0 | PatientsSeen: 75.0
Time point: 4853.0 | PatientsSeen: 76.0
Time point: 4918.0 | PatientsSeen: 77.0
Time point: 4981.0 | PatientsSeen: 78.0
Time point: 5044.0 | PatientsSeen: 79.0
Time point: 5107.0 | PatientsSeen: 80.0
Time point: 5169.0 | PatientsSeen: 81.0
