Time point: 271.0 | PatientsSeen: 1.0
Time point: 480.0 | PatientsSeen: 2.0
Time point: 691.0 | PatientsSeen: 3.0
Time point: 906.0 | PatientsSeen: 4.0
Time point: 1116.0 | PatientsSeen: 5.0
Time point: 1327.0 | PatientsSeen: 6.0
Time point: 1537.0 | PatientsSeen: 7.0
Time point: 1750.0 | PatientsSeen: 8.0
Time point: 1959.0 | PatientsSeen: 9.0
Time point: 2170.0 | PatientsSeen: 10.0
Time point: 2383.0 | PatientsSeen: 11.0
Time point: 2595.0 | PatientsSeen: 12.0
Time point: 2806.0 | PatientsSeen: 13.0
Time point: 3016.0 | PatientsSeen: 14.0
Time point: 3228.0 | PatientsSeen: 15.0
Time point: 3441.0 | PatientsSeen: 16.0
Time point: 3652.0 | PatientsSeen: 17.0
Time point: 3861.0 | PatientsSeen: 18.0
Time point: 4074.0 | PatientsSeen: 19.0
Time point: 4289.0 | PatientsSeen: 20.0
Time point: 4499.0 | PatientsSeen: 21.0
Time point: 4712.0 | PatientsSeen: 22.0
Time point: 4922.0 | PatientsSeen: 23.0
Time point: 5135.0 | PatientsSeen: 24.0
Time point: 5348.0 | PatientsSeen: 25.0
Time point: 5560.0 | PatientsSeen: 26.0
Time point: 5772.0 | PatientsSeen: 27.0
Time point: 5986.0 | PatientsSeen: 28.0
Time point: 6197.0 | PatientsSeen: 29.0
Time point: 6407.0 | PatientsSeen: 30.0
Time point: 6619.0 | PatientsSeen: 31.0
Time point: 6829.0 | PatientsSeen: 32.0
Time point: 7040.0 | PatientsSeen: 33.0
Time point: 7254.0 | PatientsSeen: 34.0
Time point: 7464.0 | PatientsSeen: 35.0
Time point: 7677.0 | PatientsSeen: 36.0
Time point: 7891.0 | PatientsSeen: 37.0
Time point: 8102.0 | PatientsSeen: 38.0
Time point: 8313.0 | PatientsSeen: 39.0
Time point: 8524.0 | PatientsSeen: 40.0
