Time point: 700.0 | PatientsSeen: 1.0
Time point: 1347.0 | PatientsSeen: 2.0
Time point: 1992.0 | PatientsSeen: 3.0
Time point: 2638.0 | PatientsSeen: 4.0
Time point: 3283.0 | PatientsSeen: 5.0
Time point: 3929.0 | PatientsSeen: 6.0
Time point: 4575.0 | PatientsSeen: 7.0
Time point: 257.0 | PatientsSeen: 1.0
Time point: 468.0 | PatientsSeen: 2.0
Time point: 677.0 | PatientsSeen: 3.0
Time point: 886.0 | PatientsSeen: 4.0
Time point: 1095.0 | PatientsSeen: 5.0
Time point: 1306.0 | PatientsSeen: 6.0
Time point: 1515.0 | PatientsSeen: 7.0
Time point: 1725.0 | PatientsSeen: 8.0
Time point: 1935.0 | PatientsSeen: 9.0
Time point: 2144.0 | PatientsSeen: 10.0
Time point: 2353.0 | PatientsSeen: 11.0
Time point: 2562.0 | PatientsSeen: 12.0
Time point: 2771.0 | PatientsSeen: 13.0
Time point: 2981.0 | PatientsSeen: 14.0
Time point: 3191.0 | PatientsSeen: 15.0
Time point: 3401.0 | PatientsSeen: 16.0
Time point: 3612.0 | PatientsSeen: 17.0
Time point: 3822.0 | PatientsSeen: 18.0
Time point: 4032.0 | PatientsSeen: 19.0
Time point: 4241.0 | PatientsSeen: 20.0
Time point: 4450.0 | PatientsSeen: 21.0
Time point: 4661.0 | PatientsSeen: 22.0
Time point: 4870.0 | PatientsSeen: 23.0
Time point: 5080.0 | PatientsSeen: 24.0
Time point: 5289.0 | PatientsSeen: 25.0
Time point: 5500.0 | PatientsSeen: 26.0
Time point: 5711.0 | PatientsSeen: 27.0
