Time point: 121.0 | PatientsSeen: 1.0
Time point: 162.0 | PatientsSeen: 2.0
Time point: 203.0 | PatientsSeen: 3.0
Time point: 244.0 | PatientsSeen: 4.0
Time point: 287.0 | PatientsSeen: 5.0
Time point: 330.0 | PatientsSeen: 6.0
Time point: 372.0 | PatientsSeen: 7.0
Time point: 414.0 | PatientsSeen: 8.0
Time point: 213.0 | PatientsSeen: 1.0
Time point: 399.0 | PatientsSeen: 2.0
Time point: 585.0 | PatientsSeen: 3.0
Time point: 771.0 | PatientsSeen: 4.0
Time point: 957.0 | PatientsSeen: 5.0
Time point: 1143.0 | PatientsSeen: 6.0
Time point: 1328.0 | PatientsSeen: 7.0
Time point: 1514.0 | PatientsSeen: 8.0
Time point: 1700.0 | PatientsSeen: 9.0
Time point: 1886.0 | PatientsSeen: 10.0
