Time point: 174.0 | PatientsSeen: 1.0
Time point: 216.0 | PatientsSeen: 2.0
Time point: 257.0 | PatientsSeen: 3.0
Time point: 298.0 | PatientsSeen: 4.0
Time point: 338.0 | PatientsSeen: 5.0
Time point: 381.0 | PatientsSeen: 6.0
Time point: 421.0 | PatientsSeen: 7.0
Time point: 464.0 | PatientsSeen: 8.0
Time point: 505.0 | PatientsSeen: 9.0
Time point: 547.0 | PatientsSeen: 10.0
Time point: 589.0 | PatientsSeen: 11.0
Time point: 630.0 | PatientsSeen: 12.0
Time point: 673.0 | PatientsSeen: 13.0
Time point: 714.0 | PatientsSeen: 14.0
Time point: 756.0 | PatientsSeen: 15.0
Time point: 798.0 | PatientsSeen: 16.0
Time point: 839.0 | PatientsSeen: 17.0
Time point: 882.0 | PatientsSeen: 18.0
Time point: 924.0 | PatientsSeen: 19.0
Time point: 966.0 | PatientsSeen: 20.0
Time point: 1008.0 | PatientsSeen: 21.0
Time point: 1051.0 | PatientsSeen: 22.0
Time point: 1100.0 | PatientsSeen: 23.0
Time point: 1145.0 | PatientsSeen: 24.0
Time point: 1195.0 | PatientsSeen: 25.0
Time point: 1241.0 | PatientsSeen: 26.0
Time point: 1290.0 | PatientsSeen: 27.0
Time point: 1339.0 | PatientsSeen: 28.0
Time point: 1385.0 | PatientsSeen: 29.0
Time point: 1434.0 | PatientsSeen: 30.0
Time point: 1483.0 | PatientsSeen: 31.0
Time point: 1529.0 | PatientsSeen: 32.0
Time point: 1577.0 | PatientsSeen: 33.0
Time point: 1626.0 | PatientsSeen: 34.0
Time point: 1673.0 | PatientsSeen: 35.0
Time point: 1721.0 | PatientsSeen: 36.0
Time point: 1772.0 | PatientsSeen: 37.0
Time point: 1820.0 | PatientsSeen: 38.0
Time point: 1865.0 | PatientsSeen: 39.0
Time point: 1913.0 | PatientsSeen: 40.0
Time point: 1962.0 | PatientsSeen: 41.0
Time point: 2012.0 | PatientsSeen: 42.0
Time point: 2058.0 | PatientsSeen: 43.0
Time point: 2105.0 | PatientsSeen: 44.0
Time point: 2154.0 | PatientsSeen: 45.0
