Time point: 242.0 | PatientsSeen: 1.0
Time point: 452.0 | PatientsSeen: 2.0
Time point: 663.0 | PatientsSeen: 3.0
Time point: 873.0 | PatientsSeen: 4.0
Time point: 1083.0 | PatientsSeen: 5.0
Time point: 1294.0 | PatientsSeen: 6.0
Time point: 1503.0 | PatientsSeen: 7.0
Time point: 1713.0 | PatientsSeen: 8.0
Time point: 1922.0 | PatientsSeen: 9.0
Time point: 2132.0 | PatientsSeen: 10.0
Time point: 2341.0 | PatientsSeen: 11.0
Time point: 2549.0 | PatientsSeen: 12.0
Time point: 2758.0 | PatientsSeen: 13.0
Time point: 2968.0 | PatientsSeen: 14.0
Time point: 3177.0 | PatientsSeen: 15.0
Time point: 3387.0 | PatientsSeen: 16.0
Time point: 3596.0 | PatientsSeen: 17.0
Time point: 3806.0 | PatientsSeen: 18.0
