Time point: 241.0 | PatientsSeen: 1.0
Time point: 451.0 | PatientsSeen: 2.0
Time point: 662.0 | PatientsSeen: 3.0
Time point: 872.0 | PatientsSeen: 4.0
Time point: 1082.0 | PatientsSeen: 5.0
Time point: 1292.0 | PatientsSeen: 6.0
Time point: 1501.0 | PatientsSeen: 7.0
Time point: 1712.0 | PatientsSeen: 8.0
Time point: 1921.0 | PatientsSeen: 9.0
Time point: 2131.0 | PatientsSeen: 10.0
Time point: 2341.0 | PatientsSeen: 11.0
Time point: 2549.0 | PatientsSeen: 12.0
Time point: 2759.0 | PatientsSeen: 13.0
Time point: 2970.0 | PatientsSeen: 14.0
Time point: 3180.0 | PatientsSeen: 15.0
Time point: 3390.0 | PatientsSeen: 16.0
Time point: 3600.0 | PatientsSeen: 17.0
Time point: 3810.0 | PatientsSeen: 18.0
Time point: 4021.0 | PatientsSeen: 19.0
Time point: 4231.0 | PatientsSeen: 20.0
Time point: 4442.0 | PatientsSeen: 21.0
Time point: 4651.0 | PatientsSeen: 22.0
Time point: 4860.0 | PatientsSeen: 23.0
Time point: 226.0 | PatientsSeen: 1.0
Time point: 437.0 | PatientsSeen: 2.0
Time point: 645.0 | PatientsSeen: 3.0
Time point: 855.0 | PatientsSeen: 4.0
Time point: 1064.0 | PatientsSeen: 5.0
Time point: 1273.0 | PatientsSeen: 6.0
Time point: 1483.0 | PatientsSeen: 7.0
Time point: 1692.0 | PatientsSeen: 8.0
Time point: 1902.0 | PatientsSeen: 9.0
Time point: 2111.0 | PatientsSeen: 10.0
Time point: 2322.0 | PatientsSeen: 11.0
Time point: 2531.0 | PatientsSeen: 12.0
