Time point: 1241.0 | correctWork: 1.0
Time point: 1241.0 | stress: 2.0
Time point: 1861.0 | correctWork: 2.0
Time point: 1861.0 | stress: 3.0
Time point: 2500.0 | correctWork: 3.0
Time point: 2500.0 | stress: 4.0
Time point: 3153.0 | correctWork: 4.0
Time point: 3153.0 | stress: 5.0
Time point: 3791.0 | correctWork: 5.0
Time point: 3791.0 | stress: 6.0
Time point: 4422.0 | correctWork: 6.0
Time point: 4422.0 | stress: 7.0
Time point: 1463.0 | correctWork: 1.0
Time point: 1464.0 | stress: 2.0
Time point: 2085.0 | correctWork: 2.0
Time point: 2086.0 | stress: 3.0
Time point: 2704.0 | correctWork: 3.0
Time point: 2705.0 | stress: 4.0
Time point: 3327.0 | correctWork: 4.0
Time point: 3328.0 | stress: 5.0
Time point: 3970.0 | correctWork: 5.0
Time point: 3971.0 | stress: 6.0
Time point: 1246.0 | correctWork: 1.0
Time point: 1247.0 | stress: 2.0
Time point: 1900.0 | correctWork: 2.0
Time point: 1901.0 | stress: 3.0
Time point: 2863.0 | correctWork: 3.0
Time point: 2864.0 | stress: 4.0
Time point: 6168.0 | correctWork: 4.0
Time point: 6169.0 | stress: 5.0
Time point: 6833.0 | correctWork: 5.0
Time point: 6834.0 | stress: 6.0
Time point: 7477.0 | correctWork: 6.0
Time point: 7478.0 | stress: 7.0
Time point: 8121.0 | correctWork: 7.0
Time point: 8122.0 | stress: 8.0
Time point: 9107.0 | correctWork: 8.0
Time point: 9108.0 | stress: 9.0
Time point: 10414.0 | correctWork: 9.0
Time point: 10415.0 | stress: 10.0
